,Country,Gender,Sector,Job Seniority,Company Size,Age Ranges,Connectivity Status,Count
1654,PHL,Male,Finance,Director,201-500 employees,35 to 54,connected to big companies,0
1655,PHL,Male,Finance,Director,201-500 employees,35 to 54,connected to any,0
1656,PHL,Male,Finance,Director,201-500 employees,25 to 34,connected to big companies,0
1657,PHL,Male,Finance,Director,201-500 employees,25 to 34,connected to any,0
1658,PHL,Male,Finance,Director,201-500 employees,18 to 24,connected to big companies,0
1659,PHL,Male,Finance,Director,201-500 employees,18 to 24,connected to any,0
1660,PHL,Male,Finance,Director,51-200 employees,Any Age Range,connected to big companies,0
1661,PHL,Male,Finance,Director,51-200 employees,Any Age Range,connected to any,590
1662,PHL,Male,Finance,Director,51-200 employees,55+,connected to big companies,0
1663,PHL,Male,Finance,Director,51-200 employees,55+,connected to any,0
1664,PHL,Male,Finance,Director,51-200 employees,35 to 54,connected to big companies,0
1665,PHL,Male,Finance,Director,51-200 employees,35 to 54,connected to any,0
1666,PHL,Male,Finance,Director,51-200 employees,25 to 34,connected to big companies,0
1667,PHL,Male,Finance,Director,51-200 employees,25 to 34,connected to any,0
1668,PHL,Male,Finance,Director,51-200 employees,18 to 24,connected to big companies,0
1669,PHL,Male,Finance,Director,51-200 employees,18 to 24,connected to any,0
1670,PHL,Male,Finance,Director,11-50 employees,Any Age Range,connected to big companies,0
1671,PHL,Male,Finance,Director,11-50 employees,Any Age Range,connected to any,570
1672,PHL,Male,Finance,Director,11-50 employees,55+,connected to big companies,0
1673,PHL,Male,Finance,Director,11-50 employees,55+,connected to any,0
1674,PHL,Male,Finance,Director,11-50 employees,35 to 54,connected to big companies,0
1675,PHL,Male,Finance,Director,11-50 employees,35 to 54,connected to any,0
1676,PHL,Male,Finance,Director,11-50 employees,25 to 34,connected to big companies,0
1677,PHL,Male,Finance,Director,11-50 employees,25 to 34,connected to any,0
1678,PHL,Male,Finance,Director,11-50 employees,18 to 24,connected to big companies,0
1679,PHL,Male,Finance,Director,11-50 employees,18 to 24,connected to any,0
1680,PHL,Male,Finance,Director,2-10 employees,Any Age Range,connected to big companies,0
1681,PHL,Male,Finance,Director,2-10 employees,Any Age Range,connected to any,340
1682,PHL,Male,Finance,Director,2-10 employees,55+,connected to big companies,0
1683,PHL,Male,Finance,Director,2-10 employees,55+,connected to any,0
1684,PHL,Male,Finance,Director,2-10 employees,35 to 54,connected to big companies,0
1685,PHL,Male,Finance,Director,2-10 employees,35 to 54,connected to any,0
1686,PHL,Male,Finance,Director,2-10 employees,25 to 34,connected to big companies,0
1687,PHL,Male,Finance,Director,2-10 employees,25 to 34,connected to any,0
1688,PHL,Male,Finance,Director,2-10 employees,18 to 24,connected to big companies,0
1689,PHL,Male,Finance,Director,2-10 employees,18 to 24,connected to any,0
1690,PHL,Male,Finance,Director,Myself Only,Any Age Range,connected to big companies,0
1691,PHL,Male,Finance,Director,Myself Only,Any Age Range,connected to any,0
1692,PHL,Male,Finance,Director,Myself Only,55+,connected to big companies,0
1693,PHL,Male,Finance,Director,Myself Only,55+,connected to any,0
1694,PHL,Male,Finance,Director,Myself Only,35 to 54,connected to big companies,0
1695,PHL,Male,Finance,Director,Myself Only,35 to 54,connected to any,0
1696,PHL,Male,Finance,Director,Myself Only,25 to 34,connected to big companies,0
1697,PHL,Male,Finance,Director,Myself Only,25 to 34,connected to any,0
1698,PHL,Male,Finance,Director,Myself Only,18 to 24,connected to big companies,0
1699,PHL,Male,Finance,Director,Myself Only,18 to 24,connected to any,0
1700,PHL,Male,Finance,Manager,Any Company Size,Any Age Range,connected to big companies,1600
1701,PHL,Male,Finance,Manager,Any Company Size,Any Age Range,connected to any,13000
1702,PHL,Male,Finance,Manager,Any Company Size,55+,connected to big companies,0
1703,PHL,Male,Finance,Manager,Any Company Size,55+,connected to any,480
1704,PHL,Male,Finance,Manager,Any Company Size,35 to 54,connected to big companies,920
1705,PHL,Male,Finance,Manager,Any Company Size,35 to 54,connected to any,4600
1706,PHL,Male,Finance,Manager,Any Company Size,25 to 34,connected to big companies,570
1707,PHL,Male,Finance,Manager,Any Company Size,25 to 34,connected to any,6800
1708,PHL,Male,Finance,Manager,Any Company Size,18 to 24,connected to big companies,0
1709,PHL,Male,Finance,Manager,Any Company Size,18 to 24,connected to any,1100
1710,PHL,Male,Finance,Manager,"10,001+ employees",Any Age Range,connected to big companies,750
1711,PHL,Male,Finance,Manager,"10,001+ employees",Any Age Range,connected to any,3400
1712,PHL,Male,Finance,Manager,"10,001+ employees",55+,connected to big companies,0
1713,PHL,Male,Finance,Manager,"10,001+ employees",55+,connected to any,0
1714,PHL,Male,Finance,Manager,"10,001+ employees",35 to 54,connected to big companies,480
1715,PHL,Male,Finance,Manager,"10,001+ employees",35 to 54,connected to any,1500
1716,PHL,Male,Finance,Manager,"10,001+ employees",25 to 34,connected to big companies,0
1717,PHL,Male,Finance,Manager,"10,001+ employees",25 to 34,connected to any,1500
1718,PHL,Male,Finance,Manager,"10,001+ employees",18 to 24,connected to big companies,0
1719,PHL,Male,Finance,Manager,"10,001+ employees",18 to 24,connected to any,0
1720,PHL,Male,Finance,Manager,"5001-10,000 employees",Any Age Range,connected to big companies,0
1721,PHL,Male,Finance,Manager,"5001-10,000 employees",Any Age Range,connected to any,1200
1722,PHL,Male,Finance,Manager,"5001-10,000 employees",55+,connected to big companies,0
1723,PHL,Male,Finance,Manager,"5001-10,000 employees",55+,connected to any,0
1724,PHL,Male,Finance,Manager,"5001-10,000 employees",35 to 54,connected to big companies,0
1725,PHL,Male,Finance,Manager,"5001-10,000 employees",35 to 54,connected to any,440
1726,PHL,Male,Finance,Manager,"5001-10,000 employees",25 to 34,connected to big companies,0
1727,PHL,Male,Finance,Manager,"5001-10,000 employees",25 to 34,connected to any,530
1728,PHL,Male,Finance,Manager,"5001-10,000 employees",18 to 24,connected to big companies,0
1729,PHL,Male,Finance,Manager,"5001-10,000 employees",18 to 24,connected to any,0
1730,PHL,Male,Finance,Manager,1001-5000 employees,Any Age Range,connected to big companies,0
1731,PHL,Male,Finance,Manager,1001-5000 employees,Any Age Range,connected to any,2100
1732,PHL,Male,Finance,Manager,1001-5000 employees,55+,connected to big companies,0
1733,PHL,Male,Finance,Manager,1001-5000 employees,55+,connected to any,0
1734,PHL,Male,Finance,Manager,1001-5000 employees,35 to 54,connected to big companies,0
1735,PHL,Male,Finance,Manager,1001-5000 employees,35 to 54,connected to any,870
1736,PHL,Male,Finance,Manager,1001-5000 employees,25 to 34,connected to big companies,0
1737,PHL,Male,Finance,Manager,1001-5000 employees,25 to 34,connected to any,1000
1738,PHL,Male,Finance,Manager,1001-5000 employees,18 to 24,connected to big companies,0
1739,PHL,Male,Finance,Manager,1001-5000 employees,18 to 24,connected to any,0
1740,PHL,Male,Finance,Manager,501-1000 employees,Any Age Range,connected to big companies,0
1741,PHL,Male,Finance,Manager,501-1000 employees,Any Age Range,connected to any,1300
1742,PHL,Male,Finance,Manager,501-1000 employees,55+,connected to big companies,0
1743,PHL,Male,Finance,Manager,501-1000 employees,55+,connected to any,0
1744,PHL,Male,Finance,Manager,501-1000 employees,35 to 54,connected to big companies,0
1745,PHL,Male,Finance,Manager,501-1000 employees,35 to 54,connected to any,560
1746,PHL,Male,Finance,Manager,501-1000 employees,25 to 34,connected to big companies,0
1747,PHL,Male,Finance,Manager,501-1000 employees,25 to 34,connected to any,610
1748,PHL,Male,Finance,Manager,501-1000 employees,18 to 24,connected to big companies,0
1749,PHL,Male,Finance,Manager,501-1000 employees,18 to 24,connected to any,0
1750,PHL,Male,Finance,Manager,201-500 employees,Any Age Range,connected to big companies,0
1751,PHL,Male,Finance,Manager,201-500 employees,Any Age Range,connected to any,610
1752,PHL,Male,Finance,Manager,201-500 employees,55+,connected to big companies,0
1753,PHL,Male,Finance,Manager,201-500 employees,55+,connected to any,0
1754,PHL,Male,Finance,Manager,201-500 employees,35 to 54,connected to big companies,0
1755,PHL,Male,Finance,Manager,201-500 employees,35 to 54,connected to any,0
1756,PHL,Male,Finance,Manager,201-500 employees,25 to 34,connected to big companies,0
1757,PHL,Male,Finance,Manager,201-500 employees,25 to 34,connected to any,340
1758,PHL,Male,Finance,Manager,201-500 employees,18 to 24,connected to big companies,0
1759,PHL,Male,Finance,Manager,201-500 employees,18 to 24,connected to any,0
1760,PHL,Male,Finance,Manager,51-200 employees,Any Age Range,connected to big companies,0
1761,PHL,Male,Finance,Manager,51-200 employees,Any Age Range,connected to any,810
1762,PHL,Male,Finance,Manager,51-200 employees,55+,connected to big companies,0
1763,PHL,Male,Finance,Manager,51-200 employees,55+,connected to any,0
1764,PHL,Male,Finance,Manager,51-200 employees,35 to 54,connected to big companies,0
1765,PHL,Male,Finance,Manager,51-200 employees,35 to 54,connected to any,0
1766,PHL,Male,Finance,Manager,51-200 employees,25 to 34,connected to big companies,0
1767,PHL,Male,Finance,Manager,51-200 employees,25 to 34,connected to any,410
1768,PHL,Male,Finance,Manager,51-200 employees,18 to 24,connected to big companies,0
1769,PHL,Male,Finance,Manager,51-200 employees,18 to 24,connected to any,0
1770,PHL,Male,Finance,Manager,11-50 employees,Any Age Range,connected to big companies,0
1771,PHL,Male,Finance,Manager,11-50 employees,Any Age Range,connected to any,690
1772,PHL,Male,Finance,Manager,11-50 employees,55+,connected to big companies,0
1773,PHL,Male,Finance,Manager,11-50 employees,55+,connected to any,0
1774,PHL,Male,Finance,Manager,11-50 employees,35 to 54,connected to big companies,0
1775,PHL,Male,Finance,Manager,11-50 employees,35 to 54,connected to any,0
1776,PHL,Male,Finance,Manager,11-50 employees,25 to 34,connected to big companies,0
1777,PHL,Male,Finance,Manager,11-50 employees,25 to 34,connected to any,350
1778,PHL,Male,Finance,Manager,11-50 employees,18 to 24,connected to big companies,0
1779,PHL,Male,Finance,Manager,11-50 employees,18 to 24,connected to any,0
1780,PHL,Male,Finance,Manager,2-10 employees,Any Age Range,connected to big companies,0
1781,PHL,Male,Finance,Manager,2-10 employees,Any Age Range,connected to any,540
1782,PHL,Male,Finance,Manager,2-10 employees,55+,connected to big companies,0
1783,PHL,Male,Finance,Manager,2-10 employees,55+,connected to any,0
1784,PHL,Male,Finance,Manager,2-10 employees,35 to 54,connected to big companies,0
1785,PHL,Male,Finance,Manager,2-10 employees,35 to 54,connected to any,0
1786,PHL,Male,Finance,Manager,2-10 employees,25 to 34,connected to big companies,0
1787,PHL,Male,Finance,Manager,2-10 employees,25 to 34,connected to any,310
1788,PHL,Male,Finance,Manager,2-10 employees,18 to 24,connected to big companies,0
1789,PHL,Male,Finance,Manager,2-10 employees,18 to 24,connected to any,0
1790,PHL,Male,Finance,Manager,Myself Only,Any Age Range,connected to big companies,0
1791,PHL,Male,Finance,Manager,Myself Only,Any Age Range,connected to any,0
1792,PHL,Male,Finance,Manager,Myself Only,55+,connected to big companies,0
1793,PHL,Male,Finance,Manager,Myself Only,55+,connected to any,0
1794,PHL,Male,Finance,Manager,Myself Only,35 to 54,connected to big companies,0
1795,PHL,Male,Finance,Manager,Myself Only,35 to 54,connected to any,0
1796,PHL,Male,Finance,Manager,Myself Only,25 to 34,connected to big companies,0
1797,PHL,Male,Finance,Manager,Myself Only,25 to 34,connected to any,0
1798,PHL,Male,Finance,Manager,Myself Only,18 to 24,connected to big companies,0
1799,PHL,Male,Finance,Manager,Myself Only,18 to 24,connected to any,0
1800,PHL,Male,Finance,Senior,Any Company Size,Any Age Range,connected to big companies,4400
1801,PHL,Male,Finance,Senior,Any Company Size,Any Age Range,connected to any,41000
1802,PHL,Male,Finance,Senior,Any Company Size,55+,connected to big companies,0
1803,PHL,Male,Finance,Senior,Any Company Size,55+,connected to any,850
1804,PHL,Male,Finance,Senior,Any Company Size,35 to 54,connected to big companies,1900
1805,PHL,Male,Finance,Senior,Any Company Size,35 to 54,connected to any,10000
1806,PHL,Male,Finance,Senior,Any Company Size,25 to 34,connected to big companies,2300
1807,PHL,Male,Finance,Senior,Any Company Size,25 to 34,connected to any,25000
1808,PHL,Male,Finance,Senior,Any Company Size,18 to 24,connected to big companies,0
1809,PHL,Male,Finance,Senior,Any Company Size,18 to 24,connected to any,4600
1810,PHL,Male,Finance,Senior,"10,001+ employees",Any Age Range,connected to big companies,2300
1811,PHL,Male,Finance,Senior,"10,001+ employees",Any Age Range,connected to any,14000
1812,PHL,Male,Finance,Senior,"10,001+ employees",55+,connected to big companies,0
1813,PHL,Male,Finance,Senior,"10,001+ employees",55+,connected to any,0
1814,PHL,Male,Finance,Senior,"10,001+ employees",35 to 54,connected to big companies,1100
1815,PHL,Male,Finance,Senior,"10,001+ employees",35 to 54,connected to any,4100
1816,PHL,Male,Finance,Senior,"10,001+ employees",25 to 34,connected to big companies,1100
1817,PHL,Male,Finance,Senior,"10,001+ employees",25 to 34,connected to any,8200
1818,PHL,Male,Finance,Senior,"10,001+ employees",18 to 24,connected to big companies,0
1819,PHL,Male,Finance,Senior,"10,001+ employees",18 to 24,connected to any,1400
1820,PHL,Male,Finance,Senior,"5001-10,000 employees",Any Age Range,connected to big companies,350
1821,PHL,Male,Finance,Senior,"5001-10,000 employees",Any Age Range,connected to any,3500
1822,PHL,Male,Finance,Senior,"5001-10,000 employees",55+,connected to big companies,0
1823,PHL,Male,Finance,Senior,"5001-10,000 employees",55+,connected to any,0
1824,PHL,Male,Finance,Senior,"5001-10,000 employees",35 to 54,connected to big companies,0
1825,PHL,Male,Finance,Senior,"5001-10,000 employees",35 to 54,connected to any,860
1826,PHL,Male,Finance,Senior,"5001-10,000 employees",25 to 34,connected to big companies,0
1827,PHL,Male,Finance,Senior,"5001-10,000 employees",25 to 34,connected to any,2100
1828,PHL,Male,Finance,Senior,"5001-10,000 employees",18 to 24,connected to big companies,0
1829,PHL,Male,Finance,Senior,"5001-10,000 employees",18 to 24,connected to any,410
1830,PHL,Male,Finance,Senior,1001-5000 employees,Any Age Range,connected to big companies,590
1831,PHL,Male,Finance,Senior,1001-5000 employees,Any Age Range,connected to any,5500
1832,PHL,Male,Finance,Senior,1001-5000 employees,55+,connected to big companies,0
1833,PHL,Male,Finance,Senior,1001-5000 employees,55+,connected to any,0
1834,PHL,Male,Finance,Senior,1001-5000 employees,35 to 54,connected to big companies,0
1835,PHL,Male,Finance,Senior,1001-5000 employees,35 to 54,connected to any,1400
1836,PHL,Male,Finance,Senior,1001-5000 employees,25 to 34,connected to big companies,320
1837,PHL,Male,Finance,Senior,1001-5000 employees,25 to 34,connected to any,3500
1838,PHL,Male,Finance,Senior,1001-5000 employees,18 to 24,connected to big companies,0
1839,PHL,Male,Finance,Senior,1001-5000 employees,18 to 24,connected to any,550
1840,PHL,Male,Finance,Senior,501-1000 employees,Any Age Range,connected to big companies,640
1841,PHL,Male,Finance,Senior,501-1000 employees,Any Age Range,connected to any,5400
1842,PHL,Male,Finance,Senior,501-1000 employees,55+,connected to big companies,0
1843,PHL,Male,Finance,Senior,501-1000 employees,55+,connected to any,0
1844,PHL,Male,Finance,Senior,501-1000 employees,35 to 54,connected to big companies,0
1845,PHL,Male,Finance,Senior,501-1000 employees,35 to 54,connected to any,1200
1846,PHL,Male,Finance,Senior,501-1000 employees,25 to 34,connected to big companies,390
1847,PHL,Male,Finance,Senior,501-1000 employees,25 to 34,connected to any,3500
1848,PHL,Male,Finance,Senior,501-1000 employees,18 to 24,connected to big companies,0
1849,PHL,Male,Finance,Senior,501-1000 employees,18 to 24,connected to any,720
1850,PHL,Male,Finance,Senior,201-500 employees,Any Age Range,connected to big companies,0
1851,PHL,Male,Finance,Senior,201-500 employees,Any Age Range,connected to any,1500
1852,PHL,Male,Finance,Senior,201-500 employees,55+,connected to big companies,0
1853,PHL,Male,Finance,Senior,201-500 employees,55+,connected to any,0
1854,PHL,Male,Finance,Senior,201-500 employees,35 to 54,connected to big companies,0
1855,PHL,Male,Finance,Senior,201-500 employees,35 to 54,connected to any,400
1856,PHL,Male,Finance,Senior,201-500 employees,25 to 34,connected to big companies,0
1857,PHL,Male,Finance,Senior,201-500 employees,25 to 34,connected to any,970
1858,PHL,Male,Finance,Senior,201-500 employees,18 to 24,connected to big companies,0
1859,PHL,Male,Finance,Senior,201-500 employees,18 to 24,connected to any,0
1860,PHL,Male,Finance,Senior,51-200 employees,Any Age Range,connected to big companies,0
