Country,Gender,Sector,Job Seniority,Company Size,Age Ranges,Connectivity Status,Count
PHL,Male,Finance,Manager,1001-5000 employees,35 to 54,connected to big companies,0
PHL,Male,Finance,Manager,1001-5000 employees,35 to 54,connected to any,870
PHL,Male,Finance,Manager,1001-5000 employees,25 to 34,connected to big companies,0
PHL,Male,Finance,Manager,1001-5000 employees,25 to 34,connected to any,1000
PHL,Male,Finance,Manager,1001-5000 employees,18 to 24,connected to big companies,0
PHL,Male,Finance,Manager,1001-5000 employees,18 to 24,connected to any,0
PHL,Male,Finance,Manager,501-1000 employees,Any Age Range,connected to big companies,0
PHL,Male,Finance,Manager,501-1000 employees,Any Age Range,connected to any,1300
PHL,Male,Finance,Manager,501-1000 employees,55+,connected to big companies,0
PHL,Male,Finance,Manager,501-1000 employees,55+,connected to any,0
PHL,Male,Finance,Manager,501-1000 employees,35 to 54,connected to big companies,0
PHL,Male,Finance,Manager,501-1000 employees,35 to 54,connected to any,560
PHL,Male,Finance,Manager,501-1000 employees,25 to 34,connected to big companies,0
PHL,Male,Finance,Manager,501-1000 employees,25 to 34,connected to any,610
PHL,Male,Finance,Manager,501-1000 employees,18 to 24,connected to big companies,0
PHL,Male,Finance,Manager,501-1000 employees,18 to 24,connected to any,0
PHL,Male,Finance,Manager,201-500 employees,Any Age Range,connected to big companies,0
PHL,Male,Finance,Manager,201-500 employees,Any Age Range,connected to any,610
PHL,Male,Finance,Manager,201-500 employees,55+,connected to big companies,0
PHL,Male,Finance,Manager,201-500 employees,55+,connected to any,0
PHL,Male,Finance,Manager,201-500 employees,35 to 54,connected to big companies,0
PHL,Male,Finance,Manager,201-500 employees,35 to 54,connected to any,0
PHL,Male,Finance,Manager,201-500 employees,25 to 34,connected to big companies,0
PHL,Male,Finance,Manager,201-500 employees,25 to 34,connected to any,340
PHL,Male,Finance,Manager,201-500 employees,18 to 24,connected to big companies,0
PHL,Male,Finance,Manager,201-500 employees,18 to 24,connected to any,0
PHL,Male,Finance,Manager,51-200 employees,Any Age Range,connected to big companies,0
PHL,Male,Finance,Manager,51-200 employees,Any Age Range,connected to any,810
PHL,Male,Finance,Manager,51-200 employees,55+,connected to big companies,0
PHL,Male,Finance,Manager,51-200 employees,55+,connected to any,0
PHL,Male,Finance,Manager,51-200 employees,35 to 54,connected to big companies,0
PHL,Male,Finance,Manager,51-200 employees,35 to 54,connected to any,0
PHL,Male,Finance,Manager,51-200 employees,25 to 34,connected to big companies,0
PHL,Male,Finance,Manager,51-200 employees,25 to 34,connected to any,410
PHL,Male,Finance,Manager,51-200 employees,18 to 24,connected to big companies,0
PHL,Male,Finance,Manager,51-200 employees,18 to 24,connected to any,0
PHL,Male,Finance,Manager,11-50 employees,Any Age Range,connected to big companies,0
PHL,Male,Finance,Manager,11-50 employees,Any Age Range,connected to any,690
PHL,Male,Finance,Manager,11-50 employees,55+,connected to big companies,0
PHL,Male,Finance,Manager,11-50 employees,55+,connected to any,0
PHL,Male,Finance,Manager,11-50 employees,35 to 54,connected to big companies,0
PHL,Male,Finance,Manager,11-50 employees,35 to 54,connected to any,0
PHL,Male,Finance,Manager,11-50 employees,25 to 34,connected to big companies,0
PHL,Male,Finance,Manager,11-50 employees,25 to 34,connected to any,350
PHL,Male,Finance,Manager,11-50 employees,18 to 24,connected to big companies,0
PHL,Male,Finance,Manager,11-50 employees,18 to 24,connected to any,0
PHL,Male,Finance,Manager,2-10 employees,Any Age Range,connected to big companies,0
PHL,Male,Finance,Manager,2-10 employees,Any Age Range,connected to any,540
PHL,Male,Finance,Manager,2-10 employees,55+,connected to big companies,0
PHL,Male,Finance,Manager,2-10 employees,55+,connected to any,0
PHL,Male,Finance,Manager,2-10 employees,35 to 54,connected to big companies,0
PHL,Male,Finance,Manager,2-10 employees,35 to 54,connected to any,0
PHL,Male,Finance,Manager,2-10 employees,25 to 34,connected to big companies,0
PHL,Male,Finance,Manager,2-10 employees,25 to 34,connected to any,310
PHL,Male,Finance,Manager,2-10 employees,18 to 24,connected to big companies,0
PHL,Male,Finance,Manager,2-10 employees,18 to 24,connected to any,0
PHL,Male,Finance,Manager,Myself Only,Any Age Range,connected to big companies,0
PHL,Male,Finance,Manager,Myself Only,Any Age Range,connected to any,0
PHL,Male,Finance,Manager,Myself Only,55+,connected to big companies,0
PHL,Male,Finance,Manager,Myself Only,55+,connected to any,0
PHL,Male,Finance,Manager,Myself Only,35 to 54,connected to big companies,0
PHL,Male,Finance,Manager,Myself Only,35 to 54,connected to any,0
PHL,Male,Finance,Manager,Myself Only,25 to 34,connected to big companies,0
PHL,Male,Finance,Manager,Myself Only,25 to 34,connected to any,0
PHL,Male,Finance,Manager,Myself Only,18 to 24,connected to big companies,0
PHL,Male,Finance,Manager,Myself Only,18 to 24,connected to any,0
PHL,Male,Finance,Senior,Any Company Size,Any Age Range,connected to big companies,4400
PHL,Male,Finance,Senior,Any Company Size,Any Age Range,connected to any,41000
PHL,Male,Finance,Senior,Any Company Size,55+,connected to big companies,0
PHL,Male,Finance,Senior,Any Company Size,55+,connected to any,850
PHL,Male,Finance,Senior,Any Company Size,35 to 54,connected to big companies,1900
PHL,Male,Finance,Senior,Any Company Size,35 to 54,connected to any,10000
PHL,Male,Finance,Senior,Any Company Size,25 to 34,connected to big companies,2300
PHL,Male,Finance,Senior,Any Company Size,25 to 34,connected to any,25000
PHL,Male,Finance,Senior,Any Company Size,18 to 24,connected to big companies,0
PHL,Male,Finance,Senior,Any Company Size,18 to 24,connected to any,4600
PHL,Male,Finance,Senior,"10,001+ employees",Any Age Range,connected to big companies,2300
PHL,Male,Finance,Senior,"10,001+ employees",Any Age Range,connected to any,14000
PHL,Male,Finance,Senior,"10,001+ employees",55+,connected to big companies,0
PHL,Male,Finance,Senior,"10,001+ employees",55+,connected to any,0
PHL,Male,Finance,Senior,"10,001+ employees",35 to 54,connected to big companies,1100
PHL,Male,Finance,Senior,"10,001+ employees",35 to 54,connected to any,4100
PHL,Male,Finance,Senior,"10,001+ employees",25 to 34,connected to big companies,1100
PHL,Male,Finance,Senior,"10,001+ employees",25 to 34,connected to any,8200
PHL,Male,Finance,Senior,"10,001+ employees",18 to 24,connected to big companies,0
PHL,Male,Finance,Senior,"10,001+ employees",18 to 24,connected to any,1400
PHL,Male,Finance,Senior,"5001-10,000 employees",Any Age Range,connected to big companies,350
PHL,Male,Finance,Senior,"5001-10,000 employees",Any Age Range,connected to any,3500
PHL,Male,Finance,Senior,"5001-10,000 employees",55+,connected to big companies,0
PHL,Male,Finance,Senior,"5001-10,000 employees",55+,connected to any,0
PHL,Male,Finance,Senior,"5001-10,000 employees",35 to 54,connected to big companies,0
PHL,Male,Finance,Senior,"5001-10,000 employees",35 to 54,connected to any,860
PHL,Male,Finance,Senior,"5001-10,000 employees",25 to 34,connected to big companies,0
PHL,Male,Finance,Senior,"5001-10,000 employees",25 to 34,connected to any,2100
PHL,Male,Finance,Senior,"5001-10,000 employees",18 to 24,connected to big companies,0
PHL,Male,Finance,Senior,"5001-10,000 employees",18 to 24,connected to any,410
PHL,Male,Finance,Senior,1001-5000 employees,Any Age Range,connected to big companies,590
PHL,Male,Finance,Senior,1001-5000 employees,Any Age Range,connected to any,5500
PHL,Male,Finance,Senior,1001-5000 employees,55+,connected to big companies,0
PHL,Male,Finance,Senior,1001-5000 employees,55+,connected to any,0
PHL,Male,Finance,Senior,1001-5000 employees,35 to 54,connected to big companies,0
PHL,Male,Finance,Senior,1001-5000 employees,35 to 54,connected to any,1400
PHL,Male,Finance,Senior,1001-5000 employees,25 to 34,connected to big companies,320
PHL,Male,Finance,Senior,1001-5000 employees,25 to 34,connected to any,3500
PHL,Male,Finance,Senior,1001-5000 employees,18 to 24,connected to big companies,0
PHL,Male,Finance,Senior,1001-5000 employees,18 to 24,connected to any,550
PHL,Male,Finance,Senior,501-1000 employees,Any Age Range,connected to big companies,640
PHL,Male,Finance,Senior,501-1000 employees,Any Age Range,connected to any,5400
PHL,Male,Finance,Senior,501-1000 employees,55+,connected to big companies,0
PHL,Male,Finance,Senior,501-1000 employees,55+,connected to any,0
PHL,Male,Finance,Senior,501-1000 employees,35 to 54,connected to big companies,0
PHL,Male,Finance,Senior,501-1000 employees,35 to 54,connected to any,1200
PHL,Male,Finance,Senior,501-1000 employees,25 to 34,connected to big companies,390
PHL,Male,Finance,Senior,501-1000 employees,25 to 34,connected to any,3500
PHL,Male,Finance,Senior,501-1000 employees,18 to 24,connected to big companies,0
PHL,Male,Finance,Senior,501-1000 employees,18 to 24,connected to any,720
PHL,Male,Finance,Senior,201-500 employees,Any Age Range,connected to big companies,0
PHL,Male,Finance,Senior,201-500 employees,Any Age Range,connected to any,1500
PHL,Male,Finance,Senior,201-500 employees,55+,connected to big companies,0
PHL,Male,Finance,Senior,201-500 employees,55+,connected to any,0
PHL,Male,Finance,Senior,201-500 employees,35 to 54,connected to big companies,0
PHL,Male,Finance,Senior,201-500 employees,35 to 54,connected to any,400
PHL,Male,Finance,Senior,201-500 employees,25 to 34,connected to big companies,0
PHL,Male,Finance,Senior,201-500 employees,25 to 34,connected to any,970
PHL,Male,Finance,Senior,201-500 employees,18 to 24,connected to big companies,0
PHL,Male,Finance,Senior,201-500 employees,18 to 24,connected to any,0
PHL,Male,Finance,Senior,51-200 employees,Any Age Range,connected to big companies,0
PHL,Male,Finance,Senior,51-200 employees,Any Age Range,connected to any,2600
PHL,Male,Finance,Senior,51-200 employees,55+,connected to big companies,0
PHL,Male,Finance,Senior,51-200 employees,55+,connected to any,0
PHL,Male,Finance,Senior,51-200 employees,35 to 54,connected to big companies,0
PHL,Male,Finance,Senior,51-200 employees,35 to 54,connected to any,590
PHL,Male,Finance,Senior,51-200 employees,25 to 34,connected to big companies,0
PHL,Male,Finance,Senior,51-200 employees,25 to 34,connected to any,1700
PHL,Male,Finance,Senior,51-200 employees,18 to 24,connected to big companies,0
PHL,Male,Finance,Senior,51-200 employees,18 to 24,connected to any,0
PHL,Male,Finance,Senior,11-50 employees,Any Age Range,connected to big companies,0
PHL,Male,Finance,Senior,11-50 employees,Any Age Range,connected to any,1900
PHL,Male,Finance,Senior,11-50 employees,55+,connected to big companies,0
PHL,Male,Finance,Senior,11-50 employees,55+,connected to any,0
PHL,Male,Finance,Senior,11-50 employees,35 to 54,connected to big companies,0
PHL,Male,Finance,Senior,11-50 employees,35 to 54,connected to any,470
PHL,Male,Finance,Senior,11-50 employees,25 to 34,connected to big companies,0
PHL,Male,Finance,Senior,11-50 employees,25 to 34,connected to any,1200
PHL,Male,Finance,Senior,11-50 employees,18 to 24,connected to big companies,0
PHL,Male,Finance,Senior,11-50 employees,18 to 24,connected to any,0
PHL,Male,Finance,Senior,2-10 employees,Any Age Range,connected to big companies,0
PHL,Male,Finance,Senior,2-10 employees,Any Age Range,connected to any,1400
PHL,Male,Finance,Senior,2-10 employees,55+,connected to big companies,0
PHL,Male,Finance,Senior,2-10 employees,55+,connected to any,0
PHL,Male,Finance,Senior,2-10 employees,35 to 54,connected to big companies,0
PHL,Male,Finance,Senior,2-10 employees,35 to 54,connected to any,0
PHL,Male,Finance,Senior,2-10 employees,25 to 34,connected to big companies,0
PHL,Male,Finance,Senior,2-10 employees,25 to 34,connected to any,880
PHL,Male,Finance,Senior,2-10 employees,18 to 24,connected to big companies,0
PHL,Male,Finance,Senior,2-10 employees,18 to 24,connected to any,0
PHL,Male,Finance,Senior,Myself Only,Any Age Range,connected to big companies,0
PHL,Male,Finance,Senior,Myself Only,Any Age Range,connected to any,0
PHL,Male,Finance,Senior,Myself Only,55+,connected to big companies,0
PHL,Male,Finance,Senior,Myself Only,55+,connected to any,0
PHL,Male,Finance,Senior,Myself Only,35 to 54,connected to big companies,0
PHL,Male,Finance,Senior,Myself Only,35 to 54,connected to any,0
PHL,Male,Finance,Senior,Myself Only,25 to 34,connected to big companies,0
PHL,Male,Finance,Senior,Myself Only,25 to 34,connected to any,0
PHL,Male,Finance,Senior,Myself Only,18 to 24,connected to big companies,0
PHL,Male,Finance,Senior,Myself Only,18 to 24,connected to any,0
PHL,Male,Finance,Entry,Any Company Size,Any Age Range,connected to big companies,2000
PHL,Male,Finance,Entry,Any Company Size,Any Age Range,connected to any,47000
PHL,Male,Finance,Entry,Any Company Size,55+,connected to big companies,0
PHL,Male,Finance,Entry,Any Company Size,55+,connected to any,0
PHL,Male,Finance,Entry,Any Company Size,35 to 54,connected to big companies,650
PHL,Male,Finance,Entry,Any Company Size,35 to 54,connected to any,6500
PHL,Male,Finance,Entry,Any Company Size,25 to 34,connected to big companies,1200
PHL,Male,Finance,Entry,Any Company Size,25 to 34,connected to any,31000
PHL,Male,Finance,Entry,Any Company Size,18 to 24,connected to big companies,0
PHL,Male,Finance,Entry,Any Company Size,18 to 24,connected to any,8500
PHL,Male,Finance,Entry,"10,001+ employees",Any Age Range,connected to big companies,870
PHL,Male,Finance,Entry,"10,001+ employees",Any Age Range,connected to any,11000
PHL,Male,Finance,Entry,"10,001+ employees",55+,connected to big companies,0
PHL,Male,Finance,Entry,"10,001+ employees",55+,connected to any,0
PHL,Male,Finance,Entry,"10,001+ employees",35 to 54,connected to big companies,0
PHL,Male,Finance,Entry,"10,001+ employees",35 to 54,connected to any,2100
PHL,Male,Finance,Entry,"10,001+ employees",25 to 34,connected to big companies,540
PHL,Male,Finance,Entry,"10,001+ employees",25 to 34,connected to any,7400
PHL,Male,Finance,Entry,"10,001+ employees",18 to 24,connected to big companies,0
PHL,Male,Finance,Entry,"10,001+ employees",18 to 24,connected to any,1800
PHL,Male,Finance,Entry,"5001-10,000 employees",Any Age Range,connected to big companies,0
PHL,Male,Finance,Entry,"5001-10,000 employees",Any Age Range,connected to any,5200
PHL,Male,Finance,Entry,"5001-10,000 employees",55+,connected to big companies,0
PHL,Male,Finance,Entry,"5001-10,000 employees",55+,connected to any,0
PHL,Male,Finance,Entry,"5001-10,000 employees",35 to 54,connected to big companies,0
PHL,Male,Finance,Entry,"5001-10,000 employees",35 to 54,connected to any,760
PHL,Male,Finance,Entry,"5001-10,000 employees",25 to 34,connected to big companies,0
PHL,Male,Finance,Entry,"5001-10,000 employees",25 to 34,connected to any,3300
PHL,Male,Finance,Entry,"5001-10,000 employees",18 to 24,connected to big companies,0
PHL,Male,Finance,Entry,"5001-10,000 employees",18 to 24,connected to any,1100
PHL,Male,Finance,Entry,1001-5000 employees,Any Age Range,connected to big companies,350
PHL,Male,Finance,Entry,1001-5000 employees,Any Age Range,connected to any,5700
PHL,Male,Finance,Entry,1001-5000 employees,55+,connected to big companies,0
PHL,Male,Finance,Entry,1001-5000 employees,55+,connected to any,0
PHL,Male,Finance,Entry,1001-5000 employees,35 to 54,connected to big companies,0
PHL,Male,Finance,Entry,1001-5000 employees,35 to 54,connected to any,890
PHL,Male,Finance,Entry,1001-5000 employees,25 to 34,connected to big companies,0
PHL,Male,Finance,Entry,1001-5000 employees,25 to 34,connected to any,3900
PHL,Male,Finance,Entry,1001-5000 employees,18 to 24,connected to big companies,0
PHL,Male,Finance,Entry,1001-5000 employees,18 to 24,connected to any,900
PHL,Male,Finance,Entry,501-1000 employees,Any Age Range,connected to big companies,0
PHL,Male,Finance,Entry,501-1000 employees,Any Age Range,connected to any,2600
PHL,Male,Finance,Entry,501-1000 employees,55+,connected to big companies,0
PHL,Male,Finance,Entry,501-1000 employees,55+,connected to any,0
PHL,Male,Finance,Entry,501-1000 employees,35 to 54,connected to big companies,0
PHL,Male,Finance,Entry,501-1000 employees,35 to 54,connected to any,330
PHL,Male,Finance,Entry,501-1000 employees,25 to 34,connected to big companies,0
PHL,Male,Finance,Entry,501-1000 employees,25 to 34,connected to any,1600
