,Unnamed: 0,Country,Gender,Sector,Job Seniority,Company Size,Age Ranges,Connectivity Status,Count
9694,9694,VNM,Female,IT,Entry,Myself Only,35 to 54,connected to big companies,0
9695,9695,VNM,Female,IT,Entry,Myself Only,35 to 54,connected to any,0
9696,9696,VNM,Female,IT,Entry,Myself Only,25 to 34,connected to big companies,0
9697,9697,VNM,Female,IT,Entry,Myself Only,25 to 34,connected to any,570
9698,9698,VNM,Female,IT,Entry,Myself Only,18 to 24,connected to big companies,0
9699,9699,VNM,Female,IT,Entry,Myself Only,18 to 24,connected to any,0
9700,9700,VNM,Female,IT,Training,Any Company Size,Any Age Range,connected to big companies,0
9701,9701,VNM,Female,IT,Training,Any Company Size,Any Age Range,connected to any,2800
9702,9702,VNM,Female,IT,Training,Any Company Size,55+,connected to big companies,0
9703,9703,VNM,Female,IT,Training,Any Company Size,55+,connected to any,0
9704,9704,VNM,Female,IT,Training,Any Company Size,35 to 54,connected to big companies,0
9705,9705,VNM,Female,IT,Training,Any Company Size,35 to 54,connected to any,0
9706,9706,VNM,Female,IT,Training,Any Company Size,25 to 34,connected to big companies,0
9707,9707,VNM,Female,IT,Training,Any Company Size,25 to 34,connected to any,1500
9708,9708,VNM,Female,IT,Training,Any Company Size,18 to 24,connected to big companies,0
9709,9709,VNM,Female,IT,Training,Any Company Size,18 to 24,connected to any,1300
9710,9710,VNM,Female,IT,Training,"10,001+ employees",Any Age Range,connected to big companies,0
9711,9711,VNM,Female,IT,Training,"10,001+ employees",Any Age Range,connected to any,660
9712,9712,VNM,Female,IT,Training,"10,001+ employees",55+,connected to big companies,0
9713,9713,VNM,Female,IT,Training,"10,001+ employees",55+,connected to any,0
9714,9714,VNM,Female,IT,Training,"10,001+ employees",35 to 54,connected to big companies,0
9715,9715,VNM,Female,IT,Training,"10,001+ employees",35 to 54,connected to any,0
9716,9716,VNM,Female,IT,Training,"10,001+ employees",25 to 34,connected to big companies,0
9717,9717,VNM,Female,IT,Training,"10,001+ employees",25 to 34,connected to any,310
9718,9718,VNM,Female,IT,Training,"10,001+ employees",18 to 24,connected to big companies,0
9719,9719,VNM,Female,IT,Training,"10,001+ employees",18 to 24,connected to any,340
9720,9720,VNM,Female,IT,Training,"5001-10,000 employees",Any Age Range,connected to big companies,0
9721,9721,VNM,Female,IT,Training,"5001-10,000 employees",Any Age Range,connected to any,0
9722,9722,VNM,Female,IT,Training,"5001-10,000 employees",55+,connected to big companies,0
9723,9723,VNM,Female,IT,Training,"5001-10,000 employees",55+,connected to any,0
9724,9724,VNM,Female,IT,Training,"5001-10,000 employees",35 to 54,connected to big companies,0
9725,9725,VNM,Female,IT,Training,"5001-10,000 employees",35 to 54,connected to any,0
9726,9726,VNM,Female,IT,Training,"5001-10,000 employees",25 to 34,connected to big companies,0
9727,9727,VNM,Female,IT,Training,"5001-10,000 employees",25 to 34,connected to any,0
9728,9728,VNM,Female,IT,Training,"5001-10,000 employees",18 to 24,connected to big companies,0
9729,9729,VNM,Female,IT,Training,"5001-10,000 employees",18 to 24,connected to any,0
9730,9730,VNM,Female,IT,Training,1001-5000 employees,Any Age Range,connected to big companies,0
9731,9731,VNM,Female,IT,Training,1001-5000 employees,Any Age Range,connected to any,0
9732,9732,VNM,Female,IT,Training,1001-5000 employees,55+,connected to big companies,0
9733,9733,VNM,Female,IT,Training,1001-5000 employees,55+,connected to any,0
9734,9734,VNM,Female,IT,Training,1001-5000 employees,35 to 54,connected to big companies,0
9735,9735,VNM,Female,IT,Training,1001-5000 employees,35 to 54,connected to any,0
9736,9736,VNM,Female,IT,Training,1001-5000 employees,25 to 34,connected to big companies,0
9737,9737,VNM,Female,IT,Training,1001-5000 employees,25 to 34,connected to any,0
9738,9738,VNM,Female,IT,Training,1001-5000 employees,18 to 24,connected to big companies,0
9739,9739,VNM,Female,IT,Training,1001-5000 employees,18 to 24,connected to any,0
9740,9740,VNM,Female,IT,Training,501-1000 employees,Any Age Range,connected to big companies,0
9741,9741,VNM,Female,IT,Training,501-1000 employees,Any Age Range,connected to any,0
9742,9742,VNM,Female,IT,Training,501-1000 employees,55+,connected to big companies,0
9743,9743,VNM,Female,IT,Training,501-1000 employees,55+,connected to any,0
9744,9744,VNM,Female,IT,Training,501-1000 employees,35 to 54,connected to big companies,0
9745,9745,VNM,Female,IT,Training,501-1000 employees,35 to 54,connected to any,0
9746,9746,VNM,Female,IT,Training,501-1000 employees,25 to 34,connected to big companies,0
9747,9747,VNM,Female,IT,Training,501-1000 employees,25 to 34,connected to any,0
9748,9748,VNM,Female,IT,Training,501-1000 employees,18 to 24,connected to big companies,0
9749,9749,VNM,Female,IT,Training,501-1000 employees,18 to 24,connected to any,0
9750,9750,VNM,Female,IT,Training,201-500 employees,Any Age Range,connected to big companies,0
9751,9751,VNM,Female,IT,Training,201-500 employees,Any Age Range,connected to any,0
9752,9752,VNM,Female,IT,Training,201-500 employees,55+,connected to big companies,0
9753,9753,VNM,Female,IT,Training,201-500 employees,55+,connected to any,0
9754,9754,VNM,Female,IT,Training,201-500 employees,35 to 54,connected to big companies,0
9755,9755,VNM,Female,IT,Training,201-500 employees,35 to 54,connected to any,0
9756,9756,VNM,Female,IT,Training,201-500 employees,25 to 34,connected to big companies,0
9757,9757,VNM,Female,IT,Training,201-500 employees,25 to 34,connected to any,0
9758,9758,VNM,Female,IT,Training,201-500 employees,18 to 24,connected to big companies,0
9759,9759,VNM,Female,IT,Training,201-500 employees,18 to 24,connected to any,0
9760,9760,VNM,Female,IT,Training,51-200 employees,Any Age Range,connected to big companies,0
9761,9761,VNM,Female,IT,Training,51-200 employees,Any Age Range,connected to any,0
9762,9762,VNM,Female,IT,Training,51-200 employees,55+,connected to big companies,0
9763,9763,VNM,Female,IT,Training,51-200 employees,55+,connected to any,0
9764,9764,VNM,Female,IT,Training,51-200 employees,35 to 54,connected to big companies,0
9765,9765,VNM,Female,IT,Training,51-200 employees,35 to 54,connected to any,0
9766,9766,VNM,Female,IT,Training,51-200 employees,25 to 34,connected to big companies,0
9767,9767,VNM,Female,IT,Training,51-200 employees,25 to 34,connected to any,0
9768,9768,VNM,Female,IT,Training,51-200 employees,18 to 24,connected to big companies,0
9769,9769,VNM,Female,IT,Training,51-200 employees,18 to 24,connected to any,0
9770,9770,VNM,Female,IT,Training,11-50 employees,Any Age Range,connected to big companies,0
9771,9771,VNM,Female,IT,Training,11-50 employees,Any Age Range,connected to any,0
9772,9772,VNM,Female,IT,Training,11-50 employees,55+,connected to big companies,0
9773,9773,VNM,Female,IT,Training,11-50 employees,55+,connected to any,0
9774,9774,VNM,Female,IT,Training,11-50 employees,35 to 54,connected to big companies,0
9775,9775,VNM,Female,IT,Training,11-50 employees,35 to 54,connected to any,0
9776,9776,VNM,Female,IT,Training,11-50 employees,25 to 34,connected to big companies,0
9777,9777,VNM,Female,IT,Training,11-50 employees,25 to 34,connected to any,0
9778,9778,VNM,Female,IT,Training,11-50 employees,18 to 24,connected to big companies,0
9779,9779,VNM,Female,IT,Training,11-50 employees,18 to 24,connected to any,0
9780,9780,VNM,Female,IT,Training,2-10 employees,Any Age Range,connected to big companies,0
9781,9781,VNM,Female,IT,Training,2-10 employees,Any Age Range,connected to any,0
9782,9782,VNM,Female,IT,Training,2-10 employees,55+,connected to big companies,0
9783,9783,VNM,Female,IT,Training,2-10 employees,55+,connected to any,0
9784,9784,VNM,Female,IT,Training,2-10 employees,35 to 54,connected to big companies,0
9785,9785,VNM,Female,IT,Training,2-10 employees,35 to 54,connected to any,0
9786,9786,VNM,Female,IT,Training,2-10 employees,25 to 34,connected to big companies,0
9787,9787,VNM,Female,IT,Training,2-10 employees,25 to 34,connected to any,0
9788,9788,VNM,Female,IT,Training,2-10 employees,18 to 24,connected to big companies,0
9789,9789,VNM,Female,IT,Training,2-10 employees,18 to 24,connected to any,0
9790,9790,VNM,Female,IT,Training,Myself Only,Any Age Range,connected to big companies,0
9791,9791,VNM,Female,IT,Training,Myself Only,Any Age Range,connected to any,0
9792,9792,VNM,Female,IT,Training,Myself Only,55+,connected to big companies,0
9793,9793,VNM,Female,IT,Training,Myself Only,55+,connected to any,0
9794,9794,VNM,Female,IT,Training,Myself Only,35 to 54,connected to big companies,0
9795,9795,VNM,Female,IT,Training,Myself Only,35 to 54,connected to any,0
9796,9796,VNM,Female,IT,Training,Myself Only,25 to 34,connected to big companies,0
9797,9797,VNM,Female,IT,Training,Myself Only,25 to 34,connected to any,0
9798,9798,VNM,Female,IT,Training,Myself Only,18 to 24,connected to big companies,0
9799,9799,VNM,Female,IT,Training,Myself Only,18 to 24,connected to any,0
9800,9800,VNM,Female,IT,Unpaid,Any Company Size,Any Age Range,connected to big companies,0
9801,9801,VNM,Female,IT,Unpaid,Any Company Size,Any Age Range,connected to any,630
9802,9802,VNM,Female,IT,Unpaid,Any Company Size,55+,connected to big companies,0
9803,9803,VNM,Female,IT,Unpaid,Any Company Size,55+,connected to any,0
9804,9804,VNM,Female,IT,Unpaid,Any Company Size,35 to 54,connected to big companies,0
9805,9805,VNM,Female,IT,Unpaid,Any Company Size,35 to 54,connected to any,0
9806,9806,VNM,Female,IT,Unpaid,Any Company Size,25 to 34,connected to big companies,0
9807,9807,VNM,Female,IT,Unpaid,Any Company Size,25 to 34,connected to any,310
9808,9808,VNM,Female,IT,Unpaid,Any Company Size,18 to 24,connected to big companies,0
9809,9809,VNM,Female,IT,Unpaid,Any Company Size,18 to 24,connected to any,0
9810,9810,VNM,Female,IT,Unpaid,"10,001+ employees",Any Age Range,connected to big companies,0
9811,9811,VNM,Female,IT,Unpaid,"10,001+ employees",Any Age Range,connected to any,0
9812,9812,VNM,Female,IT,Unpaid,"10,001+ employees",55+,connected to big companies,0
9813,9813,VNM,Female,IT,Unpaid,"10,001+ employees",55+,connected to any,0
9814,9814,VNM,Female,IT,Unpaid,"10,001+ employees",35 to 54,connected to big companies,0
9815,9815,VNM,Female,IT,Unpaid,"10,001+ employees",35 to 54,connected to any,0
9816,9816,VNM,Female,IT,Unpaid,"10,001+ employees",25 to 34,connected to big companies,0
9817,9817,VNM,Female,IT,Unpaid,"10,001+ employees",25 to 34,connected to any,0
9818,9818,VNM,Female,IT,Unpaid,"10,001+ employees",18 to 24,connected to big companies,0
9819,9819,VNM,Female,IT,Unpaid,"10,001+ employees",18 to 24,connected to any,0
9820,9820,VNM,Female,IT,Unpaid,"5001-10,000 employees",Any Age Range,connected to big companies,0
9821,9821,VNM,Female,IT,Unpaid,"5001-10,000 employees",Any Age Range,connected to any,0
9822,9822,VNM,Female,IT,Unpaid,"5001-10,000 employees",55+,connected to big companies,0
9823,9823,VNM,Female,IT,Unpaid,"5001-10,000 employees",55+,connected to any,0
9824,9824,VNM,Female,IT,Unpaid,"5001-10,000 employees",35 to 54,connected to big companies,0
9825,9825,VNM,Female,IT,Unpaid,"5001-10,000 employees",35 to 54,connected to any,0
9826,9826,VNM,Female,IT,Unpaid,"5001-10,000 employees",25 to 34,connected to big companies,0
9827,9827,VNM,Female,IT,Unpaid,"5001-10,000 employees",25 to 34,connected to any,0
9828,9828,VNM,Female,IT,Unpaid,"5001-10,000 employees",18 to 24,connected to big companies,0
9829,9829,VNM,Female,IT,Unpaid,"5001-10,000 employees",18 to 24,connected to any,0
9830,9830,VNM,Female,IT,Unpaid,1001-5000 employees,Any Age Range,connected to big companies,0
9831,9831,VNM,Female,IT,Unpaid,1001-5000 employees,Any Age Range,connected to any,0
9832,9832,VNM,Female,IT,Unpaid,1001-5000 employees,55+,connected to big companies,0
9833,9833,VNM,Female,IT,Unpaid,1001-5000 employees,55+,connected to any,0
9834,9834,VNM,Female,IT,Unpaid,1001-5000 employees,35 to 54,connected to big companies,0
9835,9835,VNM,Female,IT,Unpaid,1001-5000 employees,35 to 54,connected to any,0
9836,9836,VNM,Female,IT,Unpaid,1001-5000 employees,25 to 34,connected to big companies,0
9837,9837,VNM,Female,IT,Unpaid,1001-5000 employees,25 to 34,connected to any,0
9838,9838,VNM,Female,IT,Unpaid,1001-5000 employees,18 to 24,connected to big companies,0
9839,9839,VNM,Female,IT,Unpaid,1001-5000 employees,18 to 24,connected to any,0
9840,9840,VNM,Female,IT,Unpaid,501-1000 employees,Any Age Range,connected to big companies,0
9841,9841,VNM,Female,IT,Unpaid,501-1000 employees,Any Age Range,connected to any,0
9842,9842,VNM,Female,IT,Unpaid,501-1000 employees,55+,connected to big companies,0
9843,9843,VNM,Female,IT,Unpaid,501-1000 employees,55+,connected to any,0
9844,9844,VNM,Female,IT,Unpaid,501-1000 employees,35 to 54,connected to big companies,0
9845,9845,VNM,Female,IT,Unpaid,501-1000 employees,35 to 54,connected to any,0
9846,9846,VNM,Female,IT,Unpaid,501-1000 employees,25 to 34,connected to big companies,0
9847,9847,VNM,Female,IT,Unpaid,501-1000 employees,25 to 34,connected to any,0
9848,9848,VNM,Female,IT,Unpaid,501-1000 employees,18 to 24,connected to big companies,0
9849,9849,VNM,Female,IT,Unpaid,501-1000 employees,18 to 24,connected to any,0
9850,9850,VNM,Female,IT,Unpaid,201-500 employees,Any Age Range,connected to big companies,0
9851,9851,VNM,Female,IT,Unpaid,201-500 employees,Any Age Range,connected to any,0
9852,9852,VNM,Female,IT,Unpaid,201-500 employees,55+,connected to big companies,0
9853,9853,VNM,Female,IT,Unpaid,201-500 employees,55+,connected to any,0
9854,9854,VNM,Female,IT,Unpaid,201-500 employees,35 to 54,connected to big companies,0
9855,9855,VNM,Female,IT,Unpaid,201-500 employees,35 to 54,connected to any,0
9856,9856,VNM,Female,IT,Unpaid,201-500 employees,25 to 34,connected to big companies,0
9857,9857,VNM,Female,IT,Unpaid,201-500 employees,25 to 34,connected to any,0
9858,9858,VNM,Female,IT,Unpaid,201-500 employees,18 to 24,connected to big companies,0
9859,9859,VNM,Female,IT,Unpaid,201-500 employees,18 to 24,connected to any,0
9860,9860,VNM,Female,IT,Unpaid,51-200 employees,Any Age Range,connected to big companies,0
9861,9861,VNM,Female,IT,Unpaid,51-200 employees,Any Age Range,connected to any,0
9862,9862,VNM,Female,IT,Unpaid,51-200 employees,55+,connected to big companies,0
9863,9863,VNM,Female,IT,Unpaid,51-200 employees,55+,connected to any,0
9864,9864,VNM,Female,IT,Unpaid,51-200 employees,35 to 54,connected to big companies,0
9865,9865,VNM,Female,IT,Unpaid,51-200 employees,35 to 54,connected to any,0
9866,9866,VNM,Female,IT,Unpaid,51-200 employees,25 to 34,connected to big companies,0
9867,9867,VNM,Female,IT,Unpaid,51-200 employees,25 to 34,connected to any,0
9868,9868,VNM,Female,IT,Unpaid,51-200 employees,18 to 24,connected to big companies,0
9869,9869,VNM,Female,IT,Unpaid,51-200 employees,18 to 24,connected to any,0
9870,9870,VNM,Female,IT,Unpaid,11-50 employees,Any Age Range,connected to big companies,0
9871,9871,VNM,Female,IT,Unpaid,11-50 employees,Any Age Range,connected to any,0
9872,9872,VNM,Female,IT,Unpaid,11-50 employees,55+,connected to big companies,0
9873,9873,VNM,Female,IT,Unpaid,11-50 employees,55+,connected to any,0
9874,9874,VNM,Female,IT,Unpaid,11-50 employees,35 to 54,connected to big companies,0
9875,9875,VNM,Female,IT,Unpaid,11-50 employees,35 to 54,connected to any,0
9876,9876,VNM,Female,IT,Unpaid,11-50 employees,25 to 34,connected to big companies,0
9877,9877,VNM,Female,IT,Unpaid,11-50 employees,25 to 34,connected to any,0
9878,9878,VNM,Female,IT,Unpaid,11-50 employees,18 to 24,connected to big companies,0
9879,9879,VNM,Female,IT,Unpaid,11-50 employees,18 to 24,connected to any,0
9880,9880,VNM,Female,IT,Unpaid,2-10 employees,Any Age Range,connected to big companies,0
9881,9881,VNM,Female,IT,Unpaid,2-10 employees,Any Age Range,connected to any,0
9882,9882,VNM,Female,IT,Unpaid,2-10 employees,55+,connected to big companies,0
9883,9883,VNM,Female,IT,Unpaid,2-10 employees,55+,connected to any,0
9884,9884,VNM,Female,IT,Unpaid,2-10 employees,35 to 54,connected to big companies,0
9885,9885,VNM,Female,IT,Unpaid,2-10 employees,35 to 54,connected to any,0
9886,9886,VNM,Female,IT,Unpaid,2-10 employees,25 to 34,connected to big companies,0
9887,9887,VNM,Female,IT,Unpaid,2-10 employees,25 to 34,connected to any,0
9888,9888,VNM,Female,IT,Unpaid,2-10 employees,18 to 24,connected to big companies,0
9889,9889,VNM,Female,IT,Unpaid,2-10 employees,18 to 24,connected to any,0
9890,9890,VNM,Female,IT,Unpaid,Myself Only,Any Age Range,connected to big companies,0
9891,9891,VNM,Female,IT,Unpaid,Myself Only,Any Age Range,connected to any,0
9892,9892,VNM,Female,IT,Unpaid,Myself Only,55+,connected to big companies,0
9893,9893,VNM,Female,IT,Unpaid,Myself Only,55+,connected to any,0
9894,9894,VNM,Female,IT,Unpaid,Myself Only,35 to 54,connected to big companies,0
9895,9895,VNM,Female,IT,Unpaid,Myself Only,35 to 54,connected to any,0
9896,9896,VNM,Female,IT,Unpaid,Myself Only,25 to 34,connected to big companies,0
9897,9897,VNM,Female,IT,Unpaid,Myself Only,25 to 34,connected to any,0
9898,9898,VNM,Female,IT,Unpaid,Myself Only,18 to 24,connected to big companies,0
9899,9899,VNM,Female,IT,Unpaid,Myself Only,18 to 24,connected to any,0
9900,9900,GBR,Any Gender,IT,Any Job Seniority,Any Company Size,Any Age Range,connected to big companies,480000
9901,9901,GBR,Any Gender,IT,Any Job Seniority,Any Company Size,Any Age Range,connected to any,2100000
