,Country,Sector,Job Seniority,Company Size,Age Ranges,Any_Gender_any,Male_any,Female_any,Any_Gender_with,Male_with,Female_with
1199,GBR,IT,Entry,"10,001+ employees",55+,6400.0,5100.0,1200.0,1400.0,1200.0,0.0
1200,GBR,IT,Training,"10,001+ employees",Any Age Range,3700.0,2000.0,1200.0,580.0,0.0,0.0
1201,GBR,IT,Training,"10,001+ employees",18 to 24,1300.0,660.0,430.0,0.0,0.0,0.0
1202,GBR,IT,Training,"10,001+ employees",25 to 34,2100.0,1100.0,680.0,320.0,0.0,0.0
1203,GBR,IT,Training,"10,001+ employees",35 to 54,320.0,0.0,0.0,0.0,0.0,0.0
1204,GBR,IT,Training,"10,001+ employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
1205,GBR,IT,Unpaid,"10,001+ employees",Any Age Range,3500.0,2400.0,770.0,0.0,0.0,0.0
1206,GBR,IT,Unpaid,"10,001+ employees",18 to 24,720.0,430.0,0.0,0.0,0.0,0.0
1207,GBR,IT,Unpaid,"10,001+ employees",25 to 34,2000.0,1400.0,490.0,0.0,0.0,0.0
1208,GBR,IT,Unpaid,"10,001+ employees",35 to 54,380.0,310.0,0.0,0.0,0.0,0.0
1209,GBR,IT,Unpaid,"10,001+ employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
1210,GBR,IT,Any Job Seniority,"5001-10,000 employees",Any Age Range,72000.0,44000.0,22000.0,27000.0,18000.0,7400.0
1211,GBR,IT,Any Job Seniority,"5001-10,000 employees",18 to 24,5600.0,2900.0,2100.0,920.0,480.0,340.0
1212,GBR,IT,Any Job Seniority,"5001-10,000 employees",25 to 34,27000.0,15000.0,10000.0,7600.0,4300.0,2700.0
1213,GBR,IT,Any Job Seniority,"5001-10,000 employees",35 to 54,33000.0,22000.0,9400.0,16000.0,11000.0,4000.0
1214,GBR,IT,Any Job Seniority,"5001-10,000 employees",55+,5600.0,4500.0,1000.0,2500.0,2200.0,350.0
1215,GBR,IT,Owner,"5001-10,000 employees",Any Age Range,2000.0,1400.0,490.0,910.0,670.0,0.0
1216,GBR,IT,Owner,"5001-10,000 employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1217,GBR,IT,Owner,"5001-10,000 employees",25 to 34,500.0,0.0,0.0,0.0,0.0,0.0
1218,GBR,IT,Owner,"5001-10,000 employees",35 to 54,1100.0,770.0,0.0,530.0,400.0,0.0
1219,GBR,IT,Owner,"5001-10,000 employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
1220,GBR,IT,Partner,"5001-10,000 employees",Any Age Range,940.0,640.0,0.0,530.0,380.0,0.0
1221,GBR,IT,Partner,"5001-10,000 employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1222,GBR,IT,Partner,"5001-10,000 employees",25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
1223,GBR,IT,Partner,"5001-10,000 employees",35 to 54,550.0,390.0,0.0,330.0,0.0,0.0
1224,GBR,IT,Partner,"5001-10,000 employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
1225,GBR,IT,CXO,"5001-10,000 employees",Any Age Range,1400.0,1000.0,0.0,740.0,570.0,0.0
1226,GBR,IT,CXO,"5001-10,000 employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1227,GBR,IT,CXO,"5001-10,000 employees",25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
1228,GBR,IT,CXO,"5001-10,000 employees",35 to 54,720.0,540.0,0.0,440.0,340.0,0.0
1229,GBR,IT,CXO,"5001-10,000 employees",55+,300.0,0.0,0.0,0.0,0.0,0.0
1230,GBR,IT,VP,"5001-10,000 employees",Any Age Range,2000.0,1400.0,480.0,1100.0,830.0,0.0
1231,GBR,IT,VP,"5001-10,000 employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1232,GBR,IT,VP,"5001-10,000 employees",25 to 34,430.0,0.0,0.0,0.0,0.0,0.0
1233,GBR,IT,VP,"5001-10,000 employees",35 to 54,1100.0,840.0,0.0,720.0,560.0,0.0
1234,GBR,IT,VP,"5001-10,000 employees",55+,330.0,0.0,0.0,0.0,0.0,0.0
1235,GBR,IT,Director,"5001-10,000 employees",Any Age Range,9200.0,6300.0,2400.0,5200.0,3800.0,1200.0
1236,GBR,IT,Director,"5001-10,000 employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1237,GBR,IT,Director,"5001-10,000 employees",25 to 34,1600.0,940.0,550.0,660.0,400.0,0.0
1238,GBR,IT,Director,"5001-10,000 employees",35 to 54,5900.0,4100.0,1500.0,3600.0,2700.0,850.0
1239,GBR,IT,Director,"5001-10,000 employees",55+,1400.0,1200.0,0.0,780.0,680.0,0.0
1240,GBR,IT,Manager,"5001-10,000 employees",Any Age Range,8600.0,5200.0,2800.0,3800.0,2400.0,1200.0
1241,GBR,IT,Manager,"5001-10,000 employees",18 to 24,380.0,0.0,0.0,0.0,0.0,0.0
1242,GBR,IT,Manager,"5001-10,000 employees",25 to 34,2500.0,1300.0,960.0,790.0,420.0,330.0
1243,GBR,IT,Manager,"5001-10,000 employees",35 to 54,4800.0,3100.0,1500.0,2500.0,1700.0,740.0
1244,GBR,IT,Manager,"5001-10,000 employees",55+,840.0,650.0,0.0,390.0,320.0,0.0
1245,GBR,IT,Senior,"5001-10,000 employees",Any Age Range,30000.0,18000.0,9800.0,12000.0,7900.0,3500.0
1246,GBR,IT,Senior,"5001-10,000 employees",18 to 24,1800.0,870.0,740.0,360.0,0.0,0.0
1247,GBR,IT,Senior,"5001-10,000 employees",25 to 34,11000.0,6000.0,4300.0,3800.0,2100.0,1400.0
1248,GBR,IT,Senior,"5001-10,000 employees",35 to 54,14000.0,9400.0,4300.0,7100.0,4900.0,1800.0
1249,GBR,IT,Senior,"5001-10,000 employees",55+,2100.0,1600.0,410.0,910.0,760.0,0.0
1250,GBR,IT,Entry,"5001-10,000 employees",Any Age Range,19000.0,11000.0,6200.0,4500.0,2900.0,1300.0
1251,GBR,IT,Entry,"5001-10,000 employees",18 to 24,2600.0,1500.0,880.0,360.0,0.0,0.0
1252,GBR,IT,Entry,"5001-10,000 employees",25 to 34,9700.0,5400.0,3500.0,2000.0,1200.0,640.0
1253,GBR,IT,Entry,"5001-10,000 employees",35 to 54,5900.0,3900.0,1700.0,1900.0,1400.0,460.0
1254,GBR,IT,Entry,"5001-10,000 employees",55+,830.0,650.0,0.0,0.0,0.0,0.0
1255,GBR,IT,Training,"5001-10,000 employees",Any Age Range,560.0,0.0,0.0,0.0,0.0,0.0
1256,GBR,IT,Training,"5001-10,000 employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1257,GBR,IT,Training,"5001-10,000 employees",25 to 34,340.0,0.0,0.0,0.0,0.0,0.0
1258,GBR,IT,Training,"5001-10,000 employees",35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
1259,GBR,IT,Training,"5001-10,000 employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
1260,GBR,IT,Unpaid,"5001-10,000 employees",Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
1261,GBR,IT,Unpaid,"5001-10,000 employees",18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1262,GBR,IT,Unpaid,"5001-10,000 employees",25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
1263,GBR,IT,Unpaid,"5001-10,000 employees",35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
1264,GBR,IT,Unpaid,"5001-10,000 employees",55+,0.0,0.0,0.0,0.0,0.0,0.0
1265,GBR,IT,Any Job Seniority,1001-5000 employees,Any Age Range,190000.0,120000.0,57000.0,64000.0,43000.0,18000.0
1266,GBR,IT,Any Job Seniority,1001-5000 employees,18 to 24,15000.0,8500.0,4900.0,2000.0,1100.0,740.0
1267,GBR,IT,Any Job Seniority,1001-5000 employees,25 to 34,75000.0,43000.0,26000.0,18000.0,11000.0,6500.0
1268,GBR,IT,Any Job Seniority,1001-5000 employees,35 to 54,84000.0,57000.0,24000.0,37000.0,26000.0,9500.0
1269,GBR,IT,Any Job Seniority,1001-5000 employees,55+,14000.0,11000.0,2700.0,5900.0,5000.0,880.0
1270,GBR,IT,Owner,1001-5000 employees,Any Age Range,5800.0,3900.0,1500.0,2400.0,1700.0,540.0
1271,GBR,IT,Owner,1001-5000 employees,18 to 24,360.0,0.0,0.0,0.0,0.0,0.0
1272,GBR,IT,Owner,1001-5000 employees,25 to 34,1600.0,930.0,540.0,490.0,310.0,0.0
1273,GBR,IT,Owner,1001-5000 employees,35 to 54,2900.0,2100.0,680.0,1400.0,1100.0,300.0
1274,GBR,IT,Owner,1001-5000 employees,55+,810.0,670.0,0.0,370.0,320.0,0.0
1275,GBR,IT,Partner,1001-5000 employees,Any Age Range,2800.0,2000.0,680.0,1600.0,1200.0,340.0
1276,GBR,IT,Partner,1001-5000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1277,GBR,IT,Partner,1001-5000 employees,25 to 34,570.0,360.0,0.0,0.0,0.0,0.0
1278,GBR,IT,Partner,1001-5000 employees,35 to 54,1500.0,1100.0,370.0,960.0,700.0,0.0
1279,GBR,IT,Partner,1001-5000 employees,55+,600.0,480.0,0.0,330.0,0.0,0.0
1280,GBR,IT,CXO,1001-5000 employees,Any Age Range,3900.0,2800.0,760.0,2000.0,1500.0,350.0
1281,GBR,IT,CXO,1001-5000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1282,GBR,IT,CXO,1001-5000 employees,25 to 34,740.0,470.0,0.0,0.0,0.0,0.0
1283,GBR,IT,CXO,1001-5000 employees,35 to 54,2000.0,1500.0,390.0,1200.0,960.0,0.0
1284,GBR,IT,CXO,1001-5000 employees,55+,850.0,710.0,0.0,440.0,380.0,0.0
1285,GBR,IT,VP,1001-5000 employees,Any Age Range,5400.0,4000.0,1100.0,2900.0,2300.0,470.0
1286,GBR,IT,VP,1001-5000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1287,GBR,IT,VP,1001-5000 employees,25 to 34,1000.0,650.0,320.0,0.0,0.0,0.0
1288,GBR,IT,VP,1001-5000 employees,35 to 54,3200.0,2400.0,600.0,2000.0,1600.0,340.0
1289,GBR,IT,VP,1001-5000 employees,55+,920.0,810.0,0.0,530.0,470.0,0.0
1290,GBR,IT,Director,1001-5000 employees,Any Age Range,23000.0,16000.0,6000.0,13000.0,9200.0,3000.0
1291,GBR,IT,Director,1001-5000 employees,18 to 24,600.0,330.0,0.0,0.0,0.0,0.0
1292,GBR,IT,Director,1001-5000 employees,25 to 34,4100.0,2500.0,1400.0,1600.0,980.0,540.0
1293,GBR,IT,Director,1001-5000 employees,35 to 54,15000.0,10000.0,3900.0,8900.0,6500.0,2100.0
1294,GBR,IT,Director,1001-5000 employees,55+,3500.0,2900.0,570.0,1900.0,1600.0,0.0
1295,GBR,IT,Manager,1001-5000 employees,Any Age Range,21000.0,13000.0,6800.0,8400.0,5300.0,2800.0
1296,GBR,IT,Manager,1001-5000 employees,18 to 24,870.0,500.0,0.0,0.0,0.0,0.0
1297,GBR,IT,Manager,1001-5000 employees,25 to 34,6600.0,3700.0,2400.0,2000.0,1000.0,870.0
1298,GBR,IT,Manager,1001-5000 employees,35 to 54,12000.0,7500.0,3700.0,5400.0,3500.0,1700.0
1299,GBR,IT,Manager,1001-5000 employees,55+,2000.0,1500.0,420.0,800.0,630.0,0.0
1300,GBR,IT,Senior,1001-5000 employees,Any Age Range,74000.0,45000.0,24000.0,27000.0,18000.0,7800.0
1301,GBR,IT,Senior,1001-5000 employees,18 to 24,4300.0,2200.0,1700.0,720.0,380.0,300.0
1302,GBR,IT,Senior,1001-5000 employees,25 to 34,28000.0,16000.0,11000.0,8700.0,5000.0,3100.0
1303,GBR,IT,Senior,1001-5000 employees,35 to 54,35000.0,24000.0,10000.0,15000.0,11000.0,4000.0
1304,GBR,IT,Senior,1001-5000 employees,55+,5200.0,4000.0,1100.0,2000.0,1700.0,340.0
1305,GBR,IT,Entry,1001-5000 employees,Any Age Range,58000.0,36000.0,17000.0,12000.0,7700.0,3400.0
1306,GBR,IT,Entry,1001-5000 employees,18 to 24,7800.0,4600.0,2300.0,810.0,480.0,0.0
1307,GBR,IT,Entry,1001-5000 employees,25 to 34,30000.0,17000.0,9600.0,5300.0,3100.0,1700.0
1308,GBR,IT,Entry,1001-5000 employees,35 to 54,18000.0,12000.0,5000.0,5200.0,3600.0,1300.0
1309,GBR,IT,Entry,1001-5000 employees,55+,2300.0,1800.0,470.0,630.0,530.0,0.0
1310,GBR,IT,Training,1001-5000 employees,Any Age Range,1000.0,530.0,360.0,0.0,0.0,0.0
1311,GBR,IT,Training,1001-5000 employees,18 to 24,360.0,0.0,0.0,0.0,0.0,0.0
1312,GBR,IT,Training,1001-5000 employees,25 to 34,570.0,0.0,0.0,0.0,0.0,0.0
1313,GBR,IT,Training,1001-5000 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
1314,GBR,IT,Training,1001-5000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
1315,GBR,IT,Unpaid,1001-5000 employees,Any Age Range,750.0,470.0,0.0,0.0,0.0,0.0
1316,GBR,IT,Unpaid,1001-5000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1317,GBR,IT,Unpaid,1001-5000 employees,25 to 34,510.0,300.0,0.0,0.0,0.0,0.0
1318,GBR,IT,Unpaid,1001-5000 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
1319,GBR,IT,Unpaid,1001-5000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
1320,GBR,IT,Any Job Seniority,501-1000 employees,Any Age Range,81000.0,50000.0,25000.0,29000.0,19000.0,7800.0
1321,GBR,IT,Any Job Seniority,501-1000 employees,18 to 24,5700.0,3200.0,2100.0,870.0,490.0,310.0
1322,GBR,IT,Any Job Seniority,501-1000 employees,25 to 34,32000.0,18000.0,11000.0,8500.0,5000.0,2900.0
1323,GBR,IT,Any Job Seniority,501-1000 employees,35 to 54,36000.0,24000.0,10000.0,17000.0,12000.0,4200.0
1324,GBR,IT,Any Job Seniority,501-1000 employees,55+,6000.0,4700.0,1100.0,2600.0,2200.0,350.0
1325,GBR,IT,Owner,501-1000 employees,Any Age Range,2600.0,1800.0,600.0,1300.0,910.0,0.0
1326,GBR,IT,Owner,501-1000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1327,GBR,IT,Owner,501-1000 employees,25 to 34,630.0,390.0,0.0,0.0,0.0,0.0
1328,GBR,IT,Owner,501-1000 employees,35 to 54,1400.0,1000.0,320.0,730.0,550.0,0.0
1329,GBR,IT,Owner,501-1000 employees,55+,420.0,360.0,0.0,0.0,0.0,0.0
1330,GBR,IT,Partner,501-1000 employees,Any Age Range,1500.0,1100.0,310.0,920.0,690.0,0.0
1331,GBR,IT,Partner,501-1000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1332,GBR,IT,Partner,501-1000 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
1333,GBR,IT,Partner,501-1000 employees,35 to 54,870.0,650.0,0.0,560.0,430.0,0.0
1334,GBR,IT,Partner,501-1000 employees,55+,350.0,0.0,0.0,0.0,0.0,0.0
1335,GBR,IT,CXO,501-1000 employees,Any Age Range,2100.0,1500.0,390.0,1100.0,850.0,0.0
1336,GBR,IT,CXO,501-1000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1337,GBR,IT,CXO,501-1000 employees,25 to 34,350.0,0.0,0.0,0.0,0.0,0.0
1338,GBR,IT,CXO,501-1000 employees,35 to 54,1100.0,850.0,0.0,670.0,520.0,0.0
1339,GBR,IT,CXO,501-1000 employees,55+,480.0,410.0,0.0,0.0,0.0,0.0
1340,GBR,IT,VP,501-1000 employees,Any Age Range,2500.0,1900.0,460.0,1400.0,1100.0,0.0
1341,GBR,IT,VP,501-1000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1342,GBR,IT,VP,501-1000 employees,25 to 34,440.0,0.0,0.0,0.0,0.0,0.0
1343,GBR,IT,VP,501-1000 employees,35 to 54,1500.0,1200.0,0.0,960.0,760.0,0.0
1344,GBR,IT,VP,501-1000 employees,55+,440.0,380.0,0.0,0.0,0.0,0.0
1345,GBR,IT,Director,501-1000 employees,Any Age Range,11000.0,7700.0,2800.0,6100.0,4400.0,1400.0
1346,GBR,IT,Director,501-1000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1347,GBR,IT,Director,501-1000 employees,25 to 34,2000.0,1200.0,660.0,850.0,530.0,0.0
1348,GBR,IT,Director,501-1000 employees,35 to 54,7000.0,5000.0,1800.0,4300.0,3100.0,1000.0
1349,GBR,IT,Director,501-1000 employees,55+,1700.0,1400.0,0.0,900.0,780.0,0.0
1350,GBR,IT,Manager,501-1000 employees,Any Age Range,8400.0,5200.0,2700.0,3300.0,2100.0,1000.0
1351,GBR,IT,Manager,501-1000 employees,18 to 24,330.0,0.0,0.0,0.0,0.0,0.0
1352,GBR,IT,Manager,501-1000 employees,25 to 34,2800.0,1600.0,1000.0,860.0,440.0,360.0
1353,GBR,IT,Manager,501-1000 employees,35 to 54,4500.0,2900.0,1400.0,2100.0,1400.0,640.0
1354,GBR,IT,Manager,501-1000 employees,55+,720.0,560.0,0.0,0.0,0.0,0.0
1355,GBR,IT,Senior,501-1000 employees,Any Age Range,31000.0,19000.0,10000.0,12000.0,7800.0,3400.0
1356,GBR,IT,Senior,501-1000 employees,18 to 24,1700.0,880.0,690.0,310.0,0.0,0.0
1357,GBR,IT,Senior,501-1000 employees,25 to 34,12000.0,6800.0,4500.0,4000.0,2300.0,1300.0
1358,GBR,IT,Senior,501-1000 employees,35 to 54,15000.0,9800.0,4400.0,6700.0,4700.0,1800.0
1359,GBR,IT,Senior,501-1000 employees,55+,2100.0,1600.0,460.0,820.0,660.0,0.0
1360,GBR,IT,Entry,501-1000 employees,Any Age Range,24000.0,14000.0,7700.0,5300.0,3400.0,1600.0
1361,GBR,IT,Entry,501-1000 employees,18 to 24,2900.0,1600.0,1000.0,380.0,0.0,0.0
1362,GBR,IT,Entry,501-1000 employees,25 to 34,12000.0,7100.0,4300.0,2400.0,1400.0,810.0
1363,GBR,IT,Entry,501-1000 employees,35 to 54,7400.0,4800.0,2200.0,2300.0,1600.0,600.0
1364,GBR,IT,Entry,501-1000 employees,55+,970.0,750.0,0.0,0.0,0.0,0.0
1365,GBR,IT,Training,501-1000 employees,Any Age Range,440.0,0.0,0.0,0.0,0.0,0.0
1366,GBR,IT,Training,501-1000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1367,GBR,IT,Training,501-1000 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
1368,GBR,IT,Training,501-1000 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
1369,GBR,IT,Training,501-1000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
1370,GBR,IT,Unpaid,501-1000 employees,Any Age Range,420.0,0.0,0.0,0.0,0.0,0.0
1371,GBR,IT,Unpaid,501-1000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1372,GBR,IT,Unpaid,501-1000 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
1373,GBR,IT,Unpaid,501-1000 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
1374,GBR,IT,Unpaid,501-1000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
1375,GBR,IT,Any Job Seniority,201-500 employees,Any Age Range,130000.0,82000.0,38000.0,42000.0,29000.0,11000.0
1376,GBR,IT,Any Job Seniority,201-500 employees,18 to 24,9500.0,5400.0,3100.0,1400.0,820.0,450.0
1377,GBR,IT,Any Job Seniority,201-500 employees,25 to 34,53000.0,31000.0,18000.0,13000.0,7800.0,4300.0
1378,GBR,IT,Any Job Seniority,201-500 employees,35 to 54,55000.0,38000.0,15000.0,24000.0,17000.0,5500.0
1379,GBR,IT,Any Job Seniority,201-500 employees,55+,9400.0,7600.0,1700.0,3900.0,3300.0,530.0
1380,GBR,IT,Owner,201-500 employees,Any Age Range,4900.0,3500.0,1100.0,2200.0,1700.0,430.0
1381,GBR,IT,Owner,201-500 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1382,GBR,IT,Owner,201-500 employees,25 to 34,1300.0,780.0,370.0,460.0,0.0,0.0
1383,GBR,IT,Owner,201-500 employees,35 to 54,2500.0,1900.0,530.0,1300.0,1000.0,0.0
1384,GBR,IT,Owner,201-500 employees,55+,810.0,690.0,0.0,380.0,340.0,0.0
1385,GBR,IT,Partner,201-500 employees,Any Age Range,2600.0,1900.0,540.0,1700.0,1300.0,310.0
1386,GBR,IT,Partner,201-500 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1387,GBR,IT,Partner,201-500 employees,25 to 34,420.0,0.0,0.0,0.0,0.0,0.0
1388,GBR,IT,Partner,201-500 employees,35 to 54,1500.0,1100.0,0.0,1000.0,790.0,0.0
1389,GBR,IT,Partner,201-500 employees,55+,580.0,480.0,0.0,340.0,0.0,0.0
1390,GBR,IT,CXO,201-500 employees,Any Age Range,4200.0,3300.0,650.0,2400.0,2000.0,350.0
1391,GBR,IT,CXO,201-500 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1392,GBR,IT,CXO,201-500 employees,25 to 34,690.0,480.0,0.0,0.0,0.0,0.0
1393,GBR,IT,CXO,201-500 employees,35 to 54,2300.0,1900.0,380.0,1500.0,1200.0,0.0
1394,GBR,IT,CXO,201-500 employees,55+,940.0,850.0,0.0,560.0,510.0,0.0
1395,GBR,IT,VP,201-500 employees,Any Age Range,4200.0,3300.0,740.0,2300.0,1800.0,360.0
1396,GBR,IT,VP,201-500 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1397,GBR,IT,VP,201-500 employees,25 to 34,810.0,510.0,0.0,0.0,0.0,0.0
1398,GBR,IT,VP,201-500 employees,35 to 54,2500.0,2000.0,410.0,1500.0,1300.0,0.0
1399,GBR,IT,VP,201-500 employees,55+,770.0,680.0,0.0,440.0,400.0,0.0
1400,GBR,IT,Director,201-500 employees,Any Age Range,17000.0,12000.0,4200.0,9300.0,6900.0,2000.0
1401,GBR,IT,Director,201-500 employees,18 to 24,380.0,0.0,0.0,0.0,0.0,0.0
1402,GBR,IT,Director,201-500 employees,25 to 34,3400.0,2100.0,1100.0,1300.0,820.0,440.0
1403,GBR,IT,Director,201-500 employees,35 to 54,11000.0,7900.0,2600.0,6400.0,4900.0,1400.0
1404,GBR,IT,Director,201-500 employees,55+,2600.0,2200.0,370.0,1400.0,1200.0,0.0
1405,GBR,IT,Manager,201-500 employees,Any Age Range,12000.0,7900.0,3800.0,4600.0,3000.0,1400.0
1406,GBR,IT,Manager,201-500 employees,18 to 24,540.0,320.0,0.0,0.0,0.0,0.0
1407,GBR,IT,Manager,201-500 employees,25 to 34,4400.0,2500.0,1600.0,1200.0,660.0,500.0
1408,GBR,IT,Manager,201-500 employees,35 to 54,6300.0,4300.0,1900.0,2900.0,1900.0,810.0
1409,GBR,IT,Manager,201-500 employees,55+,1000.0,810.0,0.0,440.0,350.0,0.0
1410,GBR,IT,Senior,201-500 employees,Any Age Range,48000.0,30000.0,15000.0,17000.0,11000.0,4600.0
1411,GBR,IT,Senior,201-500 employees,18 to 24,2700.0,1500.0,980.0,470.0,0.0,0.0
1412,GBR,IT,Senior,201-500 employees,25 to 34,20000.0,11000.0,7100.0,5900.0,3500.0,2000.0
1413,GBR,IT,Senior,201-500 employees,35 to 54,22000.0,15000.0,6300.0,9000.0,6400.0,2200.0
1414,GBR,IT,Senior,201-500 employees,55+,3100.0,2400.0,680.0,1100.0,900.0,0.0
1415,GBR,IT,Entry,201-500 employees,Any Age Range,40000.0,24000.0,12000.0,8100.0,5300.0,2200.0
1416,GBR,IT,Entry,201-500 employees,18 to 24,4800.0,2800.0,1500.0,570.0,330.0,0.0
1417,GBR,IT,Entry,201-500 employees,25 to 34,21000.0,13000.0,6900.0,3800.0,2300.0,1200.0
1418,GBR,IT,Entry,201-500 employees,35 to 54,12000.0,7800.0,3400.0,3300.0,2300.0,830.0
1419,GBR,IT,Entry,201-500 employees,55+,1500.0,1200.0,320.0,370.0,310.0,0.0
1420,GBR,IT,Training,201-500 employees,Any Age Range,1100.0,650.0,0.0,0.0,0.0,0.0
1421,GBR,IT,Training,201-500 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1422,GBR,IT,Training,201-500 employees,25 to 34,690.0,440.0,0.0,0.0,0.0,0.0
1423,GBR,IT,Training,201-500 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
1424,GBR,IT,Training,201-500 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
1425,GBR,IT,Unpaid,201-500 employees,Any Age Range,640.0,380.0,0.0,0.0,0.0,0.0
1426,GBR,IT,Unpaid,201-500 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1427,GBR,IT,Unpaid,201-500 employees,25 to 34,460.0,0.0,0.0,0.0,0.0,0.0
1428,GBR,IT,Unpaid,201-500 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
1429,GBR,IT,Unpaid,201-500 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
1430,GBR,IT,Any Job Seniority,51-200 employees,Any Age Range,210000.0,140000.0,61000.0,67000.0,47000.0,16000.0
1431,GBR,IT,Any Job Seniority,51-200 employees,18 to 24,16000.0,8800.0,5300.0,2300.0,1400.0,790.0
1432,GBR,IT,Any Job Seniority,51-200 employees,25 to 34,88000.0,52000.0,30000.0,20000.0,12000.0,6400.0
1433,GBR,IT,Any Job Seniority,51-200 employees,35 to 54,90000.0,62000.0,23000.0,38000.0,28000.0,8300.0
1434,GBR,IT,Any Job Seniority,51-200 employees,55+,16000.0,13000.0,2700.0,6800.0,5800.0,810.0
1435,GBR,IT,Owner,51-200 employees,Any Age Range,11000.0,8200.0,2100.0,5400.0,4200.0,900.0
1436,GBR,IT,Owner,51-200 employees,18 to 24,440.0,0.0,0.0,0.0,0.0,0.0
1437,GBR,IT,Owner,51-200 employees,25 to 34,2400.0,1600.0,620.0,1000.0,680.0,0.0
1438,GBR,IT,Owner,51-200 employees,35 to 54,6200.0,4800.0,1100.0,3300.0,2600.0,530.0
1439,GBR,IT,Owner,51-200 employees,55+,1800.0,1600.0,0.0,890.0,800.0,0.0
1440,GBR,IT,Partner,51-200 employees,Any Age Range,5600.0,4300.0,1000.0,3500.0,2800.0,590.0
1441,GBR,IT,Partner,51-200 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1442,GBR,IT,Partner,51-200 employees,25 to 34,920.0,610.0,0.0,540.0,360.0,0.0
1443,GBR,IT,Partner,51-200 employees,35 to 54,3200.0,2500.0,570.0,2100.0,1700.0,360.0
1444,GBR,IT,Partner,51-200 employees,55+,1300.0,1100.0,0.0,740.0,660.0,0.0
1445,GBR,IT,CXO,51-200 employees,Any Age Range,10000.0,8300.0,1400.0,6100.0,5100.0,760.0
1446,GBR,IT,CXO,51-200 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
1447,GBR,IT,CXO,51-200 employees,25 to 34,1500.0,1100.0,0.0,640.0,470.0,0.0
1448,GBR,IT,CXO,51-200 employees,35 to 54,6000.0,4900.0,880.0,3900.0,3300.0,510.0
1449,GBR,IT,CXO,51-200 employees,55+,2300.0,2100.0,0.0,1400.0,1300.0,0.0
1450,GBR,IT,VP,51-200 employees,Any Age Range,7900.0,6200.0,1300.0,4000.0,3300.0,550.0
1451,GBR,IT,VP,51-200 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
