Country,Gender,Age Range,Job seniority,Company Industry,Company Size,Count
US,Male,35 to 54,Training,Wireless,"10,001+ employees",0
US,Male,35 to 54,Training,Wireless,"5001-10,000 employees",0
US,Male,35 to 54,Training,Wireless,1001-5000 employees,0
US,Male,35 to 54,Training,Wireless,501-1000 employees,0
US,Male,35 to 54,Training,Wireless,201-500 employees,0
US,Male,35 to 54,Training,Wireless,51-200 employees,0
US,Male,35 to 54,Training,Wireless,11-50 employees,0
US,Male,35 to 54,Training,Wireless,2-10 employees,0
US,Male,35 to 54,Training,Wireless,Myself Only,0
US,Male,35 to 54,Training,Computer Networking,"10,001+ employees",0
US,Male,35 to 54,Training,Computer Networking,"5001-10,000 employees",0
US,Male,35 to 54,Training,Computer Networking,1001-5000 employees,0
US,Male,35 to 54,Training,Computer Networking,501-1000 employees,0
US,Male,35 to 54,Training,Computer Networking,201-500 employees,0
US,Male,35 to 54,Training,Computer Networking,51-200 employees,0
US,Male,35 to 54,Training,Computer Networking,11-50 employees,0
US,Male,35 to 54,Training,Computer Networking,2-10 employees,0
US,Male,35 to 54,Training,Computer Networking,Myself Only,0
US,Male,35 to 54,Training,Computer Hardware,"10,001+ employees",0
US,Male,35 to 54,Training,Computer Hardware,"5001-10,000 employees",0
US,Male,35 to 54,Training,Computer Hardware,1001-5000 employees,0
US,Male,35 to 54,Training,Computer Hardware,501-1000 employees,0
US,Male,35 to 54,Training,Computer Hardware,201-500 employees,0
US,Male,35 to 54,Training,Computer Hardware,51-200 employees,0
US,Male,35 to 54,Training,Computer Hardware,11-50 employees,0
US,Male,35 to 54,Training,Computer Hardware,2-10 employees,0
US,Male,35 to 54,Training,Computer Hardware,Myself Only,0
US,Male,35 to 54,Training,Computer & Network Security,"10,001+ employees",0
US,Male,35 to 54,Training,Computer & Network Security,"5001-10,000 employees",0
US,Male,35 to 54,Training,Computer & Network Security,1001-5000 employees,0
US,Male,35 to 54,Training,Computer & Network Security,501-1000 employees,0
US,Male,35 to 54,Training,Computer & Network Security,201-500 employees,0
US,Male,35 to 54,Training,Computer & Network Security,51-200 employees,0
US,Male,35 to 54,Training,Computer & Network Security,11-50 employees,0
US,Male,35 to 54,Training,Computer & Network Security,2-10 employees,0
US,Male,35 to 54,Training,Computer & Network Security,Myself Only,0
US,Male,35 to 54,Training,Computer Software,"10,001+ employees",0
US,Male,35 to 54,Training,Computer Software,"5001-10,000 employees",0
US,Male,35 to 54,Training,Computer Software,1001-5000 employees,0
US,Male,35 to 54,Training,Computer Software,501-1000 employees,0
US,Male,35 to 54,Training,Computer Software,201-500 employees,0
US,Male,35 to 54,Training,Computer Software,51-200 employees,0
US,Male,35 to 54,Training,Computer Software,11-50 employees,0
US,Male,35 to 54,Training,Computer Software,2-10 employees,0
US,Male,35 to 54,Training,Computer Software,Myself Only,0
US,Male,35 to 54,Training,Information Technology & Services,"10,001+ employees",470
US,Male,35 to 54,Training,Information Technology & Services,"5001-10,000 employees",0
US,Male,35 to 54,Training,Information Technology & Services,1001-5000 employees,0
US,Male,35 to 54,Training,Information Technology & Services,501-1000 employees,0
US,Male,35 to 54,Training,Information Technology & Services,201-500 employees,0
US,Male,35 to 54,Training,Information Technology & Services,51-200 employees,0
US,Male,35 to 54,Training,Information Technology & Services,11-50 employees,0
US,Male,35 to 54,Training,Information Technology & Services,2-10 employees,0
US,Male,35 to 54,Training,Information Technology & Services,Myself Only,0
US,Male,35 to 54,Training,Internet,"10,001+ employees",0
US,Male,35 to 54,Training,Internet,"5001-10,000 employees",0
US,Male,35 to 54,Training,Internet,1001-5000 employees,0
US,Male,35 to 54,Training,Internet,501-1000 employees,0
US,Male,35 to 54,Training,Internet,201-500 employees,0
US,Male,35 to 54,Training,Internet,51-200 employees,0
US,Male,35 to 54,Training,Internet,11-50 employees,0
US,Male,35 to 54,Training,Internet,2-10 employees,0
US,Male,35 to 54,Training,Internet,Myself Only,0
US,Male,35 to 54,Unpaid,Venture Capital & Private Equity,"10,001+ employees",0
US,Male,35 to 54,Unpaid,Venture Capital & Private Equity,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Venture Capital & Private Equity,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Venture Capital & Private Equity,501-1000 employees,0
US,Male,35 to 54,Unpaid,Venture Capital & Private Equity,201-500 employees,0
US,Male,35 to 54,Unpaid,Venture Capital & Private Equity,51-200 employees,0
US,Male,35 to 54,Unpaid,Venture Capital & Private Equity,11-50 employees,0
US,Male,35 to 54,Unpaid,Venture Capital & Private Equity,2-10 employees,0
US,Male,35 to 54,Unpaid,Venture Capital & Private Equity,Myself Only,0
US,Male,35 to 54,Unpaid,Investment Management,"10,001+ employees",0
US,Male,35 to 54,Unpaid,Investment Management,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Investment Management,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Investment Management,501-1000 employees,0
US,Male,35 to 54,Unpaid,Investment Management,201-500 employees,0
US,Male,35 to 54,Unpaid,Investment Management,51-200 employees,0
US,Male,35 to 54,Unpaid,Investment Management,11-50 employees,0
US,Male,35 to 54,Unpaid,Investment Management,2-10 employees,0
US,Male,35 to 54,Unpaid,Investment Management,Myself Only,0
US,Male,35 to 54,Unpaid,Investment Banking,"10,001+ employees",0
US,Male,35 to 54,Unpaid,Investment Banking,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Investment Banking,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Investment Banking,501-1000 employees,0
US,Male,35 to 54,Unpaid,Investment Banking,201-500 employees,0
US,Male,35 to 54,Unpaid,Investment Banking,51-200 employees,0
US,Male,35 to 54,Unpaid,Investment Banking,11-50 employees,0
US,Male,35 to 54,Unpaid,Investment Banking,2-10 employees,0
US,Male,35 to 54,Unpaid,Investment Banking,Myself Only,0
US,Male,35 to 54,Unpaid,Insurance,"10,001+ employees",430
US,Male,35 to 54,Unpaid,Insurance,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Insurance,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Insurance,501-1000 employees,0
US,Male,35 to 54,Unpaid,Insurance,201-500 employees,0
US,Male,35 to 54,Unpaid,Insurance,51-200 employees,0
US,Male,35 to 54,Unpaid,Insurance,11-50 employees,0
US,Male,35 to 54,Unpaid,Insurance,2-10 employees,0
US,Male,35 to 54,Unpaid,Insurance,Myself Only,0
US,Male,35 to 54,Unpaid,Financial Services,"10,001+ employees",900
US,Male,35 to 54,Unpaid,Financial Services,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Financial Services,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Financial Services,501-1000 employees,0
US,Male,35 to 54,Unpaid,Financial Services,201-500 employees,0
US,Male,35 to 54,Unpaid,Financial Services,51-200 employees,0
US,Male,35 to 54,Unpaid,Financial Services,11-50 employees,0
US,Male,35 to 54,Unpaid,Financial Services,2-10 employees,0
US,Male,35 to 54,Unpaid,Financial Services,Myself Only,0
US,Male,35 to 54,Unpaid,Capital Markets,"10,001+ employees",0
US,Male,35 to 54,Unpaid,Capital Markets,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Capital Markets,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Capital Markets,501-1000 employees,0
US,Male,35 to 54,Unpaid,Capital Markets,201-500 employees,0
US,Male,35 to 54,Unpaid,Capital Markets,51-200 employees,0
US,Male,35 to 54,Unpaid,Capital Markets,11-50 employees,0
US,Male,35 to 54,Unpaid,Capital Markets,2-10 employees,0
US,Male,35 to 54,Unpaid,Capital Markets,Myself Only,0
US,Male,35 to 54,Unpaid,Banking,"10,001+ employees",320
US,Male,35 to 54,Unpaid,Banking,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Banking,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Banking,501-1000 employees,0
US,Male,35 to 54,Unpaid,Banking,201-500 employees,0
US,Male,35 to 54,Unpaid,Banking,51-200 employees,0
US,Male,35 to 54,Unpaid,Banking,11-50 employees,0
US,Male,35 to 54,Unpaid,Banking,2-10 employees,0
US,Male,35 to 54,Unpaid,Banking,Myself Only,0
US,Male,35 to 54,Unpaid,Consumer Electronics,"10,001+ employees",0
US,Male,35 to 54,Unpaid,Consumer Electronics,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Consumer Electronics,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Consumer Electronics,501-1000 employees,0
US,Male,35 to 54,Unpaid,Consumer Electronics,201-500 employees,0
US,Male,35 to 54,Unpaid,Consumer Electronics,51-200 employees,0
US,Male,35 to 54,Unpaid,Consumer Electronics,11-50 employees,0
US,Male,35 to 54,Unpaid,Consumer Electronics,2-10 employees,0
US,Male,35 to 54,Unpaid,Consumer Electronics,Myself Only,0
US,Male,35 to 54,Unpaid,Nanotechnology,"10,001+ employees",0
US,Male,35 to 54,Unpaid,Nanotechnology,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Nanotechnology,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Nanotechnology,501-1000 employees,0
US,Male,35 to 54,Unpaid,Nanotechnology,201-500 employees,0
US,Male,35 to 54,Unpaid,Nanotechnology,51-200 employees,0
US,Male,35 to 54,Unpaid,Nanotechnology,11-50 employees,0
US,Male,35 to 54,Unpaid,Nanotechnology,2-10 employees,0
US,Male,35 to 54,Unpaid,Nanotechnology,Myself Only,0
US,Male,35 to 54,Unpaid,Semiconductors,"10,001+ employees",0
US,Male,35 to 54,Unpaid,Semiconductors,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Semiconductors,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Semiconductors,501-1000 employees,0
US,Male,35 to 54,Unpaid,Semiconductors,201-500 employees,0
US,Male,35 to 54,Unpaid,Semiconductors,51-200 employees,0
US,Male,35 to 54,Unpaid,Semiconductors,11-50 employees,0
US,Male,35 to 54,Unpaid,Semiconductors,2-10 employees,0
US,Male,35 to 54,Unpaid,Semiconductors,Myself Only,0
US,Male,35 to 54,Unpaid,Telecommunications,"10,001+ employees",920
US,Male,35 to 54,Unpaid,Telecommunications,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Telecommunications,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Telecommunications,501-1000 employees,0
US,Male,35 to 54,Unpaid,Telecommunications,201-500 employees,0
US,Male,35 to 54,Unpaid,Telecommunications,51-200 employees,0
US,Male,35 to 54,Unpaid,Telecommunications,11-50 employees,0
US,Male,35 to 54,Unpaid,Telecommunications,2-10 employees,0
US,Male,35 to 54,Unpaid,Telecommunications,Myself Only,0
US,Male,35 to 54,Unpaid,Wireless,"10,001+ employees",0
US,Male,35 to 54,Unpaid,Wireless,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Wireless,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Wireless,501-1000 employees,0
US,Male,35 to 54,Unpaid,Wireless,201-500 employees,0
US,Male,35 to 54,Unpaid,Wireless,51-200 employees,0
US,Male,35 to 54,Unpaid,Wireless,11-50 employees,0
US,Male,35 to 54,Unpaid,Wireless,2-10 employees,0
US,Male,35 to 54,Unpaid,Wireless,Myself Only,0
US,Male,35 to 54,Unpaid,Computer Networking,"10,001+ employees",0
US,Male,35 to 54,Unpaid,Computer Networking,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Computer Networking,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Computer Networking,501-1000 employees,0
US,Male,35 to 54,Unpaid,Computer Networking,201-500 employees,0
US,Male,35 to 54,Unpaid,Computer Networking,51-200 employees,0
US,Male,35 to 54,Unpaid,Computer Networking,11-50 employees,0
US,Male,35 to 54,Unpaid,Computer Networking,2-10 employees,0
US,Male,35 to 54,Unpaid,Computer Networking,Myself Only,0
US,Male,35 to 54,Unpaid,Computer Hardware,"10,001+ employees",0
US,Male,35 to 54,Unpaid,Computer Hardware,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Computer Hardware,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Computer Hardware,501-1000 employees,0
US,Male,35 to 54,Unpaid,Computer Hardware,201-500 employees,0
US,Male,35 to 54,Unpaid,Computer Hardware,51-200 employees,0
US,Male,35 to 54,Unpaid,Computer Hardware,11-50 employees,0
US,Male,35 to 54,Unpaid,Computer Hardware,2-10 employees,0
US,Male,35 to 54,Unpaid,Computer Hardware,Myself Only,0
US,Male,35 to 54,Unpaid,Computer & Network Security,"10,001+ employees",890
US,Male,35 to 54,Unpaid,Computer & Network Security,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Computer & Network Security,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Computer & Network Security,501-1000 employees,0
US,Male,35 to 54,Unpaid,Computer & Network Security,201-500 employees,0
US,Male,35 to 54,Unpaid,Computer & Network Security,51-200 employees,0
US,Male,35 to 54,Unpaid,Computer & Network Security,11-50 employees,0
US,Male,35 to 54,Unpaid,Computer & Network Security,2-10 employees,0
US,Male,35 to 54,Unpaid,Computer & Network Security,Myself Only,0
US,Male,35 to 54,Unpaid,Computer Software,"10,001+ employees",1000
US,Male,35 to 54,Unpaid,Computer Software,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Computer Software,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Computer Software,501-1000 employees,0
US,Male,35 to 54,Unpaid,Computer Software,201-500 employees,0
US,Male,35 to 54,Unpaid,Computer Software,51-200 employees,0
US,Male,35 to 54,Unpaid,Computer Software,11-50 employees,0
US,Male,35 to 54,Unpaid,Computer Software,2-10 employees,0
US,Male,35 to 54,Unpaid,Computer Software,Myself Only,0
US,Male,35 to 54,Unpaid,Information Technology & Services,"10,001+ employees",1900
US,Male,35 to 54,Unpaid,Information Technology & Services,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Information Technology & Services,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Information Technology & Services,501-1000 employees,0
US,Male,35 to 54,Unpaid,Information Technology & Services,201-500 employees,0
US,Male,35 to 54,Unpaid,Information Technology & Services,51-200 employees,0
US,Male,35 to 54,Unpaid,Information Technology & Services,11-50 employees,330
US,Male,35 to 54,Unpaid,Information Technology & Services,2-10 employees,330
US,Male,35 to 54,Unpaid,Information Technology & Services,Myself Only,340
US,Male,35 to 54,Unpaid,Internet,"10,001+ employees",0
US,Male,35 to 54,Unpaid,Internet,"5001-10,000 employees",0
US,Male,35 to 54,Unpaid,Internet,1001-5000 employees,0
US,Male,35 to 54,Unpaid,Internet,501-1000 employees,0
US,Male,35 to 54,Unpaid,Internet,201-500 employees,0
US,Male,35 to 54,Unpaid,Internet,51-200 employees,0
US,Male,35 to 54,Unpaid,Internet,11-50 employees,0
US,Male,35 to 54,Unpaid,Internet,2-10 employees,0
US,Male,35 to 54,Unpaid,Internet,Myself Only,0
US,Male,25 to 34,Owner,Venture Capital & Private Equity,"10,001+ employees",380
US,Male,25 to 34,Owner,Venture Capital & Private Equity,"5001-10,000 employees",0
US,Male,25 to 34,Owner,Venture Capital & Private Equity,1001-5000 employees,0
US,Male,25 to 34,Owner,Venture Capital & Private Equity,501-1000 employees,0
US,Male,25 to 34,Owner,Venture Capital & Private Equity,201-500 employees,350
US,Male,25 to 34,Owner,Venture Capital & Private Equity,51-200 employees,760
US,Male,25 to 34,Owner,Venture Capital & Private Equity,11-50 employees,1600
US,Male,25 to 34,Owner,Venture Capital & Private Equity,2-10 employees,4000
US,Male,25 to 34,Owner,Venture Capital & Private Equity,Myself Only,0
US,Male,25 to 34,Owner,Investment Management,"10,001+ employees",820
US,Male,25 to 34,Owner,Investment Management,"5001-10,000 employees",0
US,Male,25 to 34,Owner,Investment Management,1001-5000 employees,380
US,Male,25 to 34,Owner,Investment Management,501-1000 employees,0
US,Male,25 to 34,Owner,Investment Management,201-500 employees,0
US,Male,25 to 34,Owner,Investment Management,51-200 employees,430
US,Male,25 to 34,Owner,Investment Management,11-50 employees,1200
US,Male,25 to 34,Owner,Investment Management,2-10 employees,2300
US,Male,25 to 34,Owner,Investment Management,Myself Only,0
US,Male,25 to 34,Owner,Investment Banking,"10,001+ employees",0
US,Male,25 to 34,Owner,Investment Banking,"5001-10,000 employees",0
US,Male,25 to 34,Owner,Investment Banking,1001-5000 employees,0
US,Male,25 to 34,Owner,Investment Banking,501-1000 employees,0
US,Male,25 to 34,Owner,Investment Banking,201-500 employees,0
US,Male,25 to 34,Owner,Investment Banking,51-200 employees,0
US,Male,25 to 34,Owner,Investment Banking,11-50 employees,320
US,Male,25 to 34,Owner,Investment Banking,2-10 employees,510
US,Male,25 to 34,Owner,Investment Banking,Myself Only,0
US,Male,25 to 34,Owner,Insurance,"10,001+ employees",5000
US,Male,25 to 34,Owner,Insurance,"5001-10,000 employees",640
US,Male,25 to 34,Owner,Insurance,1001-5000 employees,1300
US,Male,25 to 34,Owner,Insurance,501-1000 employees,480
US,Male,25 to 34,Owner,Insurance,201-500 employees,860
US,Male,25 to 34,Owner,Insurance,51-200 employees,1000
US,Male,25 to 34,Owner,Insurance,11-50 employees,3600
US,Male,25 to 34,Owner,Insurance,2-10 employees,7000
US,Male,25 to 34,Owner,Insurance,Myself Only,390
US,Male,25 to 34,Owner,Financial Services,"10,001+ employees",4800
US,Male,25 to 34,Owner,Financial Services,"5001-10,000 employees",930
US,Male,25 to 34,Owner,Financial Services,1001-5000 employees,2600
US,Male,25 to 34,Owner,Financial Services,501-1000 employees,1000
US,Male,25 to 34,Owner,Financial Services,201-500 employees,1600
US,Male,25 to 34,Owner,Financial Services,51-200 employees,3400
US,Male,25 to 34,Owner,Financial Services,11-50 employees,6000
US,Male,25 to 34,Owner,Financial Services,2-10 employees,11000
US,Male,25 to 34,Owner,Financial Services,Myself Only,1100
