Company Industry,Country,Gender,Age Range,Job seniority,Company Size,Count
Finance,GBR,Male,35 to 54,Unpaid,Myself Only,0
Finance,GBR,Male,25 to 34,Owner,"10,001+ employees",770
Finance,GBR,Male,25 to 34,Owner,"5001-10,000 employees",0
Finance,GBR,Male,25 to 34,Owner,1001-5000 employees,510
Finance,GBR,Male,25 to 34,Owner,501-1000 employees,0
Finance,GBR,Male,25 to 34,Owner,201-500 employees,410
Finance,GBR,Male,25 to 34,Owner,51-200 employees,810
Finance,GBR,Male,25 to 34,Owner,11-50 employees,1800
Finance,GBR,Male,25 to 34,Owner,2-10 employees,3200
Finance,GBR,Male,25 to 34,Owner,Myself Only,330
Finance,GBR,Male,25 to 34,Partner,"10,001+ employees",510
Finance,GBR,Male,25 to 34,Partner,"5001-10,000 employees",0
Finance,GBR,Male,25 to 34,Partner,1001-5000 employees,460
Finance,GBR,Male,25 to 34,Partner,501-1000 employees,0
Finance,GBR,Male,25 to 34,Partner,201-500 employees,400
Finance,GBR,Male,25 to 34,Partner,51-200 employees,850
Finance,GBR,Male,25 to 34,Partner,11-50 employees,1300
Finance,GBR,Male,25 to 34,Partner,2-10 employees,1200
Finance,GBR,Male,25 to 34,Partner,Myself Only,0
Finance,GBR,Male,25 to 34,CXO,"10,001+ employees",1400
Finance,GBR,Male,25 to 34,CXO,"5001-10,000 employees",0
Finance,GBR,Male,25 to 34,CXO,1001-5000 employees,740
Finance,GBR,Male,25 to 34,CXO,501-1000 employees,0
Finance,GBR,Male,25 to 34,CXO,201-500 employees,430
Finance,GBR,Male,25 to 34,CXO,51-200 employees,790
Finance,GBR,Male,25 to 34,CXO,11-50 employees,1500
Finance,GBR,Male,25 to 34,CXO,2-10 employees,1500
Finance,GBR,Male,25 to 34,CXO,Myself Only,420
Finance,GBR,Male,25 to 34,VP,"10,001+ employees",6200
Finance,GBR,Male,25 to 34,VP,"5001-10,000 employees",420
Finance,GBR,Male,25 to 34,VP,1001-5000 employees,1300
Finance,GBR,Male,25 to 34,VP,501-1000 employees,410
Finance,GBR,Male,25 to 34,VP,201-500 employees,520
Finance,GBR,Male,25 to 34,VP,51-200 employees,960
Finance,GBR,Male,25 to 34,VP,11-50 employees,1400
Finance,GBR,Male,25 to 34,VP,2-10 employees,1500
Finance,GBR,Male,25 to 34,VP,Myself Only,350
Finance,GBR,Male,25 to 34,Director,"10,001+ employees",9200
Finance,GBR,Male,25 to 34,Director,"5001-10,000 employees",1200
Finance,GBR,Male,25 to 34,Director,1001-5000 employees,3400
Finance,GBR,Male,25 to 34,Director,501-1000 employees,1200
Finance,GBR,Male,25 to 34,Director,201-500 employees,1800
Finance,GBR,Male,25 to 34,Director,51-200 employees,3300
Finance,GBR,Male,25 to 34,Director,11-50 employees,4300
Finance,GBR,Male,25 to 34,Director,2-10 employees,4500
Finance,GBR,Male,25 to 34,Director,Myself Only,1500
Finance,GBR,Male,25 to 34,Manager,"10,001+ employees",12000
Finance,GBR,Male,25 to 34,Manager,"5001-10,000 employees",1500
Finance,GBR,Male,25 to 34,Manager,1001-5000 employees,4100
Finance,GBR,Male,25 to 34,Manager,501-1000 employees,1400
Finance,GBR,Male,25 to 34,Manager,201-500 employees,1700
Finance,GBR,Male,25 to 34,Manager,51-200 employees,2100
Finance,GBR,Male,25 to 34,Manager,11-50 employees,2100
Finance,GBR,Male,25 to 34,Manager,2-10 employees,2200
Finance,GBR,Male,25 to 34,Manager,Myself Only,1100
Finance,GBR,Male,25 to 34,Senior,"10,001+ employees",44000
Finance,GBR,Male,25 to 34,Senior,"5001-10,000 employees",6700
Finance,GBR,Male,25 to 34,Senior,1001-5000 employees,21000
Finance,GBR,Male,25 to 34,Senior,501-1000 employees,6700
Finance,GBR,Male,25 to 34,Senior,201-500 employees,8500
Finance,GBR,Male,25 to 34,Senior,51-200 employees,12000
Finance,GBR,Male,25 to 34,Senior,11-50 employees,12000
Finance,GBR,Male,25 to 34,Senior,2-10 employees,8400
Finance,GBR,Male,25 to 34,Senior,Myself Only,2800
Finance,GBR,Male,25 to 34,Entry,"10,001+ employees",27000
Finance,GBR,Male,25 to 34,Entry,"5001-10,000 employees",3700
Finance,GBR,Male,25 to 34,Entry,1001-5000 employees,13000
Finance,GBR,Male,25 to 34,Entry,501-1000 employees,4100
Finance,GBR,Male,25 to 34,Entry,201-500 employees,5400
Finance,GBR,Male,25 to 34,Entry,51-200 employees,7800
Finance,GBR,Male,25 to 34,Entry,11-50 employees,6700
Finance,GBR,Male,25 to 34,Entry,2-10 employees,10000
Finance,GBR,Male,25 to 34,Entry,Myself Only,2000
Finance,GBR,Male,25 to 34,Training,"10,001+ employees",810
Finance,GBR,Male,25 to 34,Training,"5001-10,000 employees",0
Finance,GBR,Male,25 to 34,Training,1001-5000 employees,620
Finance,GBR,Male,25 to 34,Training,501-1000 employees,0
Finance,GBR,Male,25 to 34,Training,201-500 employees,0
Finance,GBR,Male,25 to 34,Training,51-200 employees,370
Finance,GBR,Male,25 to 34,Training,11-50 employees,440
Finance,GBR,Male,25 to 34,Training,2-10 employees,0
Finance,GBR,Male,25 to 34,Training,Myself Only,0
Finance,GBR,Male,25 to 34,Unpaid,"10,001+ employees",1100
Finance,GBR,Male,25 to 34,Unpaid,"5001-10,000 employees",0
Finance,GBR,Male,25 to 34,Unpaid,1001-5000 employees,0
Finance,GBR,Male,25 to 34,Unpaid,501-1000 employees,0
Finance,GBR,Male,25 to 34,Unpaid,201-500 employees,0
Finance,GBR,Male,25 to 34,Unpaid,51-200 employees,0
Finance,GBR,Male,25 to 34,Unpaid,11-50 employees,0
Finance,GBR,Male,25 to 34,Unpaid,2-10 employees,810
Finance,GBR,Male,25 to 34,Unpaid,Myself Only,0
Finance,GBR,Male,18 to 24,Owner,"10,001+ employees",0
Finance,GBR,Male,18 to 24,Owner,"5001-10,000 employees",0
Finance,GBR,Male,18 to 24,Owner,1001-5000 employees,0
Finance,GBR,Male,18 to 24,Owner,501-1000 employees,0
Finance,GBR,Male,18 to 24,Owner,201-500 employees,0
Finance,GBR,Male,18 to 24,Owner,51-200 employees,0
Finance,GBR,Male,18 to 24,Owner,11-50 employees,0
Finance,GBR,Male,18 to 24,Owner,2-10 employees,500
Finance,GBR,Male,18 to 24,Owner,Myself Only,0
Finance,GBR,Male,18 to 24,Partner,"10,001+ employees",0
Finance,GBR,Male,18 to 24,Partner,"5001-10,000 employees",0
Finance,GBR,Male,18 to 24,Partner,1001-5000 employees,0
Finance,GBR,Male,18 to 24,Partner,501-1000 employees,0
Finance,GBR,Male,18 to 24,Partner,201-500 employees,0
Finance,GBR,Male,18 to 24,Partner,51-200 employees,0
Finance,GBR,Male,18 to 24,Partner,11-50 employees,0
Finance,GBR,Male,18 to 24,Partner,2-10 employees,0
Finance,GBR,Male,18 to 24,Partner,Myself Only,0
Finance,GBR,Male,18 to 24,CXO,"10,001+ employees",0
Finance,GBR,Male,18 to 24,CXO,"5001-10,000 employees",0
Finance,GBR,Male,18 to 24,CXO,1001-5000 employees,0
Finance,GBR,Male,18 to 24,CXO,501-1000 employees,0
Finance,GBR,Male,18 to 24,CXO,201-500 employees,0
Finance,GBR,Male,18 to 24,CXO,51-200 employees,0
Finance,GBR,Male,18 to 24,CXO,11-50 employees,0
Finance,GBR,Male,18 to 24,CXO,2-10 employees,300
Finance,GBR,Male,18 to 24,CXO,Myself Only,0
Finance,GBR,Male,18 to 24,VP,"10,001+ employees",470
Finance,GBR,Male,18 to 24,VP,"5001-10,000 employees",0
Finance,GBR,Male,18 to 24,VP,1001-5000 employees,0
Finance,GBR,Male,18 to 24,VP,501-1000 employees,0
Finance,GBR,Male,18 to 24,VP,201-500 employees,0
Finance,GBR,Male,18 to 24,VP,51-200 employees,0
Finance,GBR,Male,18 to 24,VP,11-50 employees,0
Finance,GBR,Male,18 to 24,VP,2-10 employees,0
Finance,GBR,Male,18 to 24,VP,Myself Only,0
Finance,GBR,Male,18 to 24,Director,"10,001+ employees",790
Finance,GBR,Male,18 to 24,Director,"5001-10,000 employees",0
Finance,GBR,Male,18 to 24,Director,1001-5000 employees,350
Finance,GBR,Male,18 to 24,Director,501-1000 employees,0
Finance,GBR,Male,18 to 24,Director,201-500 employees,0
Finance,GBR,Male,18 to 24,Director,51-200 employees,320
Finance,GBR,Male,18 to 24,Director,11-50 employees,500
Finance,GBR,Male,18 to 24,Director,2-10 employees,620
Finance,GBR,Male,18 to 24,Director,Myself Only,0
Finance,GBR,Male,18 to 24,Manager,"10,001+ employees",1400
Finance,GBR,Male,18 to 24,Manager,"5001-10,000 employees",0
Finance,GBR,Male,18 to 24,Manager,1001-5000 employees,400
Finance,GBR,Male,18 to 24,Manager,501-1000 employees,0
Finance,GBR,Male,18 to 24,Manager,201-500 employees,0
Finance,GBR,Male,18 to 24,Manager,51-200 employees,0
Finance,GBR,Male,18 to 24,Manager,11-50 employees,0
Finance,GBR,Male,18 to 24,Manager,2-10 employees,440
Finance,GBR,Male,18 to 24,Manager,Myself Only,0
Finance,GBR,Male,18 to 24,Senior,"10,001+ employees",6500
Finance,GBR,Male,18 to 24,Senior,"5001-10,000 employees",910
Finance,GBR,Male,18 to 24,Senior,1001-5000 employees,2800
Finance,GBR,Male,18 to 24,Senior,501-1000 employees,900
Finance,GBR,Male,18 to 24,Senior,201-500 employees,1100
Finance,GBR,Male,18 to 24,Senior,51-200 employees,1700
Finance,GBR,Male,18 to 24,Senior,11-50 employees,2000
Finance,GBR,Male,18 to 24,Senior,2-10 employees,2100
Finance,GBR,Male,18 to 24,Senior,Myself Only,340
Finance,GBR,Male,18 to 24,Entry,"10,001+ employees",6400
Finance,GBR,Male,18 to 24,Entry,"5001-10,000 employees",810
Finance,GBR,Male,18 to 24,Entry,1001-5000 employees,2600
Finance,GBR,Male,18 to 24,Entry,501-1000 employees,820
Finance,GBR,Male,18 to 24,Entry,201-500 employees,1100
Finance,GBR,Male,18 to 24,Entry,51-200 employees,1700
Finance,GBR,Male,18 to 24,Entry,11-50 employees,1700
Finance,GBR,Male,18 to 24,Entry,2-10 employees,3900
Finance,GBR,Male,18 to 24,Entry,Myself Only,0
Finance,GBR,Male,18 to 24,Training,"10,001+ employees",430
Finance,GBR,Male,18 to 24,Training,"5001-10,000 employees",0
Finance,GBR,Male,18 to 24,Training,1001-5000 employees,0
Finance,GBR,Male,18 to 24,Training,501-1000 employees,0
Finance,GBR,Male,18 to 24,Training,201-500 employees,0
Finance,GBR,Male,18 to 24,Training,51-200 employees,0
Finance,GBR,Male,18 to 24,Training,11-50 employees,0
Finance,GBR,Male,18 to 24,Training,2-10 employees,0
Finance,GBR,Male,18 to 24,Training,Myself Only,0
Finance,GBR,Male,18 to 24,Unpaid,"10,001+ employees",0
Finance,GBR,Male,18 to 24,Unpaid,"5001-10,000 employees",0
Finance,GBR,Male,18 to 24,Unpaid,1001-5000 employees,0
Finance,GBR,Male,18 to 24,Unpaid,501-1000 employees,0
Finance,GBR,Male,18 to 24,Unpaid,201-500 employees,0
Finance,GBR,Male,18 to 24,Unpaid,51-200 employees,0
Finance,GBR,Male,18 to 24,Unpaid,11-50 employees,0
Finance,GBR,Male,18 to 24,Unpaid,2-10 employees,0
Finance,GBR,Male,18 to 24,Unpaid,Myself Only,0
Finance,GBR,Female,55+,Owner,"10,001+ employees",0
Finance,GBR,Female,55+,Owner,"5001-10,000 employees",0
Finance,GBR,Female,55+,Owner,1001-5000 employees,0
Finance,GBR,Female,55+,Owner,501-1000 employees,0
Finance,GBR,Female,55+,Owner,201-500 employees,0
Finance,GBR,Female,55+,Owner,51-200 employees,0
Finance,GBR,Female,55+,Owner,11-50 employees,0
Finance,GBR,Female,55+,Owner,2-10 employees,470
Finance,GBR,Female,55+,Owner,Myself Only,0
Finance,GBR,Female,55+,Partner,"10,001+ employees",400
Finance,GBR,Female,55+,Partner,"5001-10,000 employees",0
Finance,GBR,Female,55+,Partner,1001-5000 employees,0
Finance,GBR,Female,55+,Partner,501-1000 employees,0
Finance,GBR,Female,55+,Partner,201-500 employees,0
Finance,GBR,Female,55+,Partner,51-200 employees,350
Finance,GBR,Female,55+,Partner,11-50 employees,340
Finance,GBR,Female,55+,Partner,2-10 employees,360
Finance,GBR,Female,55+,Partner,Myself Only,0
Finance,GBR,Female,55+,CXO,"10,001+ employees",660
Finance,GBR,Female,55+,CXO,"5001-10,000 employees",0
Finance,GBR,Female,55+,CXO,1001-5000 employees,0
Finance,GBR,Female,55+,CXO,501-1000 employees,0
Finance,GBR,Female,55+,CXO,201-500 employees,400
Finance,GBR,Female,55+,CXO,51-200 employees,0
Finance,GBR,Female,55+,CXO,11-50 employees,330
Finance,GBR,Female,55+,CXO,2-10 employees,370
Finance,GBR,Female,55+,CXO,Myself Only,0
Finance,GBR,Female,55+,VP,"10,001+ employees",650
Finance,GBR,Female,55+,VP,"5001-10,000 employees",0
Finance,GBR,Female,55+,VP,1001-5000 employees,0
Finance,GBR,Female,55+,VP,501-1000 employees,0
Finance,GBR,Female,55+,VP,201-500 employees,0
Finance,GBR,Female,55+,VP,51-200 employees,0
Finance,GBR,Female,55+,VP,11-50 employees,0
Finance,GBR,Female,55+,VP,2-10 employees,0
Finance,GBR,Female,55+,VP,Myself Only,0
Finance,GBR,Female,55+,Director,"10,001+ employees",4000
Finance,GBR,Female,55+,Director,"5001-10,000 employees",420
Finance,GBR,Female,55+,Director,1001-5000 employees,1100
Finance,GBR,Female,55+,Director,501-1000 employees,380
Finance,GBR,Female,55+,Director,201-500 employees,740
Finance,GBR,Female,55+,Director,51-200 employees,900
Finance,GBR,Female,55+,Director,11-50 employees,1200
Finance,GBR,Female,55+,Director,2-10 employees,1100
Finance,GBR,Female,55+,Director,Myself Only,0
Finance,GBR,Female,55+,Manager,"10,001+ employees",2100
Finance,GBR,Female,55+,Manager,"5001-10,000 employees",0
Finance,GBR,Female,55+,Manager,1001-5000 employees,750
Finance,GBR,Female,55+,Manager,501-1000 employees,0
Finance,GBR,Female,55+,Manager,201-500 employees,510
Finance,GBR,Female,55+,Manager,51-200 employees,300
Finance,GBR,Female,55+,Manager,11-50 employees,300
Finance,GBR,Female,55+,Manager,2-10 employees,300
Finance,GBR,Female,55+,Manager,Myself Only,0
Finance,GBR,Female,55+,Senior,"10,001+ employees",4000
Finance,GBR,Female,55+,Senior,"5001-10,000 employees",710
Finance,GBR,Female,55+,Senior,1001-5000 employees,2000
Finance,GBR,Female,55+,Senior,501-1000 employees,660
Finance,GBR,Female,55+,Senior,201-500 employees,720
Finance,GBR,Female,55+,Senior,51-200 employees,950
Finance,GBR,Female,55+,Senior,11-50 employees,1100
Finance,GBR,Female,55+,Senior,2-10 employees,910
Finance,GBR,Female,55+,Senior,Myself Only,340
Finance,GBR,Female,55+,Entry,"10,001+ employees",1500
Finance,GBR,Female,55+,Entry,"5001-10,000 employees",310
Finance,GBR,Female,55+,Entry,1001-5000 employees,820
Finance,GBR,Female,55+,Entry,501-1000 employees,0
Finance,GBR,Female,55+,Entry,201-500 employees,320
Finance,GBR,Female,55+,Entry,51-200 employees,400
Finance,GBR,Female,55+,Entry,11-50 employees,460
Finance,GBR,Female,55+,Entry,2-10 employees,420
Finance,GBR,Female,55+,Entry,Myself Only,0
Finance,GBR,Female,55+,Training,"10,001+ employees",0
Finance,GBR,Female,55+,Training,"5001-10,000 employees",0
Finance,GBR,Female,55+,Training,1001-5000 employees,0
Finance,GBR,Female,55+,Training,501-1000 employees,0
Finance,GBR,Female,55+,Training,201-500 employees,0
Finance,GBR,Female,55+,Training,51-200 employees,0
Finance,GBR,Female,55+,Training,11-50 employees,0
Finance,GBR,Female,55+,Training,2-10 employees,0
Finance,GBR,Female,55+,Training,Myself Only,0
Finance,GBR,Female,55+,Unpaid,"10,001+ employees",0
Finance,GBR,Female,55+,Unpaid,"5001-10,000 employees",0
Finance,GBR,Female,55+,Unpaid,1001-5000 employees,0
Finance,GBR,Female,55+,Unpaid,501-1000 employees,0
Finance,GBR,Female,55+,Unpaid,201-500 employees,0
Finance,GBR,Female,55+,Unpaid,51-200 employees,0
Finance,GBR,Female,55+,Unpaid,11-50 employees,0
Finance,GBR,Female,55+,Unpaid,2-10 employees,0
Finance,GBR,Female,55+,Unpaid,Myself Only,0
Finance,GBR,Female,35 to 54,Owner,"10,001+ employees",700
Finance,GBR,Female,35 to 54,Owner,"5001-10,000 employees",0
Finance,GBR,Female,35 to 54,Owner,1001-5000 employees,470
Finance,GBR,Female,35 to 54,Owner,501-1000 employees,0
Finance,GBR,Female,35 to 54,Owner,201-500 employees,360
Finance,GBR,Female,35 to 54,Owner,51-200 employees,590
Finance,GBR,Female,35 to 54,Owner,11-50 employees,1100
Finance,GBR,Female,35 to 54,Owner,2-10 employees,1900
Finance,GBR,Female,35 to 54,Owner,Myself Only,350
Finance,GBR,Female,35 to 54,Partner,"10,001+ employees",810
Finance,GBR,Female,35 to 54,Partner,"5001-10,000 employees",0
Finance,GBR,Female,35 to 54,Partner,1001-5000 employees,620
Finance,GBR,Female,35 to 54,Partner,501-1000 employees,300
Finance,GBR,Female,35 to 54,Partner,201-500 employees,480
Finance,GBR,Female,35 to 54,Partner,51-200 employees,850
Finance,GBR,Female,35 to 54,Partner,11-50 employees,1200
Finance,GBR,Female,35 to 54,Partner,2-10 employees,1300
Finance,GBR,Female,35 to 54,Partner,Myself Only,0
Finance,GBR,Female,35 to 54,CXO,"10,001+ employees",1600
Finance,GBR,Female,35 to 54,CXO,"5001-10,000 employees",0
Finance,GBR,Female,35 to 54,CXO,1001-5000 employees,680
Finance,GBR,Female,35 to 54,CXO,501-1000 employees,0
Finance,GBR,Female,35 to 54,CXO,201-500 employees,470
Finance,GBR,Female,35 to 54,CXO,51-200 employees,780
Finance,GBR,Female,35 to 54,CXO,11-50 employees,1100
Finance,GBR,Female,35 to 54,CXO,2-10 employees,1000
Finance,GBR,Female,35 to 54,CXO,Myself Only,0
Finance,GBR,Female,35 to 54,VP,"10,001+ employees",7300
Finance,GBR,Female,35 to 54,VP,"5001-10,000 employees",490
Finance,GBR,Female,35 to 54,VP,1001-5000 employees,1300
Finance,GBR,Female,35 to 54,VP,501-1000 employees,440
Finance,GBR,Female,35 to 54,VP,201-500 employees,510
Finance,GBR,Female,35 to 54,VP,51-200 employees,730
Finance,GBR,Female,35 to 54,VP,11-50 employees,950
Finance,GBR,Female,35 to 54,VP,2-10 employees,930
Finance,GBR,Female,35 to 54,VP,Myself Only,0
Finance,GBR,Female,35 to 54,Director,"10,001+ employees",14000
Finance,GBR,Female,35 to 54,Director,"5001-10,000 employees",2300
Finance,GBR,Female,35 to 54,Director,1001-5000 employees,5700
Finance,GBR,Female,35 to 54,Director,501-1000 employees,1900
Finance,GBR,Female,35 to 54,Director,201-500 employees,2600
Finance,GBR,Female,35 to 54,Director,51-200 employees,3800
Finance,GBR,Female,35 to 54,Director,11-50 employees,4000
Finance,GBR,Female,35 to 54,Director,2-10 employees,3600
Finance,GBR,Female,35 to 54,Director,Myself Only,900
Finance,GBR,Female,35 to 54,Manager,"10,001+ employees",15000
Finance,GBR,Female,35 to 54,Manager,"5001-10,000 employees",2500
Finance,GBR,Female,35 to 54,Manager,1001-5000 employees,6100
Finance,GBR,Female,35 to 54,Manager,501-1000 employees,1700
Finance,GBR,Female,35 to 54,Manager,201-500 employees,2000
Finance,GBR,Female,35 to 54,Manager,51-200 employees,2400
Finance,GBR,Female,35 to 54,Manager,11-50 employees,2000
Finance,GBR,Female,35 to 54,Manager,2-10 employees,1300
Finance,GBR,Female,35 to 54,Manager,Myself Only,1000
Finance,GBR,Female,35 to 54,Senior,"10,001+ employees",37000
Finance,GBR,Female,35 to 54,Senior,"5001-10,000 employees",7500
Finance,GBR,Female,35 to 54,Senior,1001-5000 employees,18000
Finance,GBR,Female,35 to 54,Senior,501-1000 employees,5300
Finance,GBR,Female,35 to 54,Senior,201-500 employees,6800
Finance,GBR,Female,35 to 54,Senior,51-200 employees,8100
Finance,GBR,Female,35 to 54,Senior,11-50 employees,7200
Finance,GBR,Female,35 to 54,Senior,2-10 employees,4600
Finance,GBR,Female,35 to 54,Senior,Myself Only,2200
Finance,GBR,Female,35 to 54,Entry,"10,001+ employees",15000
Finance,GBR,Female,35 to 54,Entry,"5001-10,000 employees",2800
Finance,GBR,Female,35 to 54,Entry,1001-5000 employees,7300
Finance,GBR,Female,35 to 54,Entry,501-1000 employees,2100
Finance,GBR,Female,35 to 54,Entry,201-500 employees,2700
Finance,GBR,Female,35 to 54,Entry,51-200 employees,3700
Finance,GBR,Female,35 to 54,Entry,11-50 employees,3200
Finance,GBR,Female,35 to 54,Entry,2-10 employees,2400
Finance,GBR,Female,35 to 54,Entry,Myself Only,880
Finance,GBR,Female,35 to 54,Training,"10,001+ employees",0
Finance,GBR,Female,35 to 54,Training,"5001-10,000 employees",0
Finance,GBR,Female,35 to 54,Training,1001-5000 employees,0
Finance,GBR,Female,35 to 54,Training,501-1000 employees,0
Finance,GBR,Female,35 to 54,Training,201-500 employees,0
Finance,GBR,Female,35 to 54,Training,51-200 employees,0
Finance,GBR,Female,35 to 54,Training,11-50 employees,0
Finance,GBR,Female,35 to 54,Training,2-10 employees,0
Finance,GBR,Female,35 to 54,Training,Myself Only,0
Finance,GBR,Female,35 to 54,Unpaid,"10,001+ employees",0
Finance,GBR,Female,35 to 54,Unpaid,"5001-10,000 employees",0
Finance,GBR,Female,35 to 54,Unpaid,1001-5000 employees,0
Finance,GBR,Female,35 to 54,Unpaid,501-1000 employees,0
Finance,GBR,Female,35 to 54,Unpaid,201-500 employees,0
Finance,GBR,Female,35 to 54,Unpaid,51-200 employees,0
Finance,GBR,Female,35 to 54,Unpaid,11-50 employees,0
Finance,GBR,Female,35 to 54,Unpaid,2-10 employees,0
Finance,GBR,Female,35 to 54,Unpaid,Myself Only,0
Finance,GBR,Female,25 to 34,Owner,"10,001+ employees",460
Finance,GBR,Female,25 to 34,Owner,"5001-10,000 employees",0
Finance,GBR,Female,25 to 34,Owner,1001-5000 employees,0
Finance,GBR,Female,25 to 34,Owner,501-1000 employees,0
Finance,GBR,Female,25 to 34,Owner,201-500 employees,0
Finance,GBR,Female,25 to 34,Owner,51-200 employees,0
Finance,GBR,Female,25 to 34,Owner,11-50 employees,590
Finance,GBR,Female,25 to 34,Owner,2-10 employees,1100
Finance,GBR,Female,25 to 34,Owner,Myself Only,0
Finance,GBR,Female,25 to 34,Partner,"10,001+ employees",330
Finance,GBR,Female,25 to 34,Partner,"5001-10,000 employees",0
Finance,GBR,Female,25 to 34,Partner,1001-5000 employees,0
Finance,GBR,Female,25 to 34,Partner,501-1000 employees,0
Finance,GBR,Female,25 to 34,Partner,201-500 employees,0
Finance,GBR,Female,25 to 34,Partner,51-200 employees,0
Finance,GBR,Female,25 to 34,Partner,11-50 employees,440
Finance,GBR,Female,25 to 34,Partner,2-10 employees,460
Finance,GBR,Female,25 to 34,Partner,Myself Only,0
Finance,GBR,Female,25 to 34,CXO,"10,001+ employees",730
Finance,GBR,Female,25 to 34,CXO,"5001-10,000 employees",0
Finance,GBR,Female,25 to 34,CXO,1001-5000 employees,330
Finance,GBR,Female,25 to 34,CXO,501-1000 employees,0
Finance,GBR,Female,25 to 34,CXO,201-500 employees,0
Finance,GBR,Female,25 to 34,CXO,51-200 employees,0
Finance,GBR,Female,25 to 34,CXO,11-50 employees,450
Finance,GBR,Female,25 to 34,CXO,2-10 employees,430
Finance,GBR,Female,25 to 34,CXO,Myself Only,0
Finance,GBR,Female,25 to 34,VP,"10,001+ employees",3100
Finance,GBR,Female,25 to 34,VP,"5001-10,000 employees",0
Finance,GBR,Female,25 to 34,VP,1001-5000 employees,560
Finance,GBR,Female,25 to 34,VP,501-1000 employees,0
Finance,GBR,Female,25 to 34,VP,201-500 employees,0
Finance,GBR,Female,25 to 34,VP,51-200 employees,370
Finance,GBR,Female,25 to 34,VP,11-50 employees,430
Finance,GBR,Female,25 to 34,VP,2-10 employees,460
Finance,GBR,Female,25 to 34,VP,Myself Only,0
Finance,GBR,Female,25 to 34,Director,"10,001+ employees",5900
Finance,GBR,Female,25 to 34,Director,"5001-10,000 employees",780
Finance,GBR,Female,25 to 34,Director,1001-5000 employees,2100
Finance,GBR,Female,25 to 34,Director,501-1000 employees,670
Finance,GBR,Female,25 to 34,Director,201-500 employees,970
Finance,GBR,Female,25 to 34,Director,51-200 employees,1900
Finance,GBR,Female,25 to 34,Director,11-50 employees,1900
Finance,GBR,Female,25 to 34,Director,2-10 employees,1800
Finance,GBR,Female,25 to 34,Director,Myself Only,870
Finance,GBR,Female,25 to 34,Manager,"10,001+ employees",10000
Finance,GBR,Female,25 to 34,Manager,"5001-10,000 employees",1400
Finance,GBR,Female,25 to 34,Manager,1001-5000 employees,3700
Finance,GBR,Female,25 to 34,Manager,501-1000 employees,1200
Finance,GBR,Female,25 to 34,Manager,201-500 employees,1400
Finance,GBR,Female,25 to 34,Manager,51-200 employees,1600
Finance,GBR,Female,25 to 34,Manager,11-50 employees,1700
Finance,GBR,Female,25 to 34,Manager,2-10 employees,1200
Finance,GBR,Female,25 to 34,Manager,Myself Only,800
Finance,GBR,Female,25 to 34,Senior,"10,001+ employees",38000
Finance,GBR,Female,25 to 34,Senior,"5001-10,000 employees",6700
Finance,GBR,Female,25 to 34,Senior,1001-5000 employees,18000
Finance,GBR,Female,25 to 34,Senior,501-1000 employees,5300
Finance,GBR,Female,25 to 34,Senior,201-500 employees,7300
Finance,GBR,Female,25 to 34,Senior,51-200 employees,9000
Finance,GBR,Female,25 to 34,Senior,11-50 employees,8900
Finance,GBR,Female,25 to 34,Senior,2-10 employees,6400
Finance,GBR,Female,25 to 34,Senior,Myself Only,2500
Finance,GBR,Female,25 to 34,Entry,"10,001+ employees",26000
Finance,GBR,Female,25 to 34,Entry,"5001-10,000 employees",4000
Finance,GBR,Female,25 to 34,Entry,1001-5000 employees,12000
Finance,GBR,Female,25 to 34,Entry,501-1000 employees,3800
Finance,GBR,Female,25 to 34,Entry,201-500 employees,5300
Finance,GBR,Female,25 to 34,Entry,51-200 employees,7000
Finance,GBR,Female,25 to 34,Entry,11-50 employees,6600
Finance,GBR,Female,25 to 34,Entry,2-10 employees,7600
Finance,GBR,Female,25 to 34,Entry,Myself Only,1800
Finance,GBR,Female,25 to 34,Training,"10,001+ employees",680
Finance,GBR,Female,25 to 34,Training,"5001-10,000 employees",0
Finance,GBR,Female,25 to 34,Training,1001-5000 employees,470
Finance,GBR,Female,25 to 34,Training,501-1000 employees,0
Finance,GBR,Female,25 to 34,Training,201-500 employees,0
Finance,GBR,Female,25 to 34,Training,51-200 employees,0
Finance,GBR,Female,25 to 34,Training,11-50 employees,0
Finance,GBR,Female,25 to 34,Training,2-10 employees,0
Finance,GBR,Female,25 to 34,Training,Myself Only,0
Finance,GBR,Female,25 to 34,Unpaid,"10,001+ employees",690
Finance,GBR,Female,25 to 34,Unpaid,"5001-10,000 employees",0
Finance,GBR,Female,25 to 34,Unpaid,1001-5000 employees,0
Finance,GBR,Female,25 to 34,Unpaid,501-1000 employees,0
Finance,GBR,Female,25 to 34,Unpaid,201-500 employees,0
Finance,GBR,Female,25 to 34,Unpaid,51-200 employees,0
Finance,GBR,Female,25 to 34,Unpaid,11-50 employees,0
Finance,GBR,Female,25 to 34,Unpaid,2-10 employees,330
Finance,GBR,Female,25 to 34,Unpaid,Myself Only,0
Finance,GBR,Female,18 to 24,Owner,"10,001+ employees",0
Finance,GBR,Female,18 to 24,Owner,"5001-10,000 employees",0
Finance,GBR,Female,18 to 24,Owner,1001-5000 employees,0
Finance,GBR,Female,18 to 24,Owner,501-1000 employees,0
Finance,GBR,Female,18 to 24,Owner,201-500 employees,0
Finance,GBR,Female,18 to 24,Owner,51-200 employees,0
